,amount,categoryName,currCost,productName,salePrice,serialNum,unit
3208,0.00,乳制品酸奶,0.0,华山发酵乳原味100g,14.5,6970339116489,盒
3209,0.00,乳制品酸奶,0.0,华山发酵乳黄桃100g,14.5,6970339116496,盒
3210,0.00,乳制品酸奶,0.0,华山发酵乳草莓100g,14.5,6970339116502,盒
3211,5.00,乳制品酸奶,5.8,华山鲜牛奶250ml,6.9,6970339116588,盒
3212,0.00,乳制品酸奶,0.0,华山原味酸奶,7.5,6970339116632,盒
3213,0.00,乳制品酸奶,0.0,华山海盐西柚酸奶,7.5,6970339116649,盒
3214,0.00,乳制品酸奶,0.0,华山牧乳酸菌原味饮品330ml,5.0,6970339116687,盒
3215,0.00,乳制品酸奶,0.0,华山牧乳酸菌原味100ml,7.0,6970339116748,盒
3216,0.00,乳制品酸奶,0.0,华山牧乳酸菌草莓100ml,7.0,6970339116755,盒
3217,0.00,乳制品酸奶,0.0,华山番石榴荔枝酸奶160g,5.0,6970339117080,瓶
3218,51.00,乳制品酸奶,3.5,华山牧青稞酸奶180g,4.5,6970339117097,瓶
3219,0.00,乳制品酸奶,0.0,华山无糖轻Air酸奶250g,7.5,6970339117103,瓶
3220,0.00,乳制品酸奶,0.0,华山抹茶柠檬酸奶250g,7.5,6970339117110,瓶
3221,0.00,乳制品酸奶,0.0,乳此轻松原味乳酸菌250ml,4.6,6970339117134,盒
3222,0.00,乳制品酸奶,0.0,乳此轻松百香果乳酸菌250ml,4.6,6970339117141,盒
3223,92.00,乳制品酸奶,3.0,华山无糖酸奶160g,4.0,6970339117233,瓶
3224,0.00,乳制品酸奶,0.0,华山发酵乳原味90g,14.5,6970339117523,盒
3225,11.00,乳制品酸奶,11.0,华山发酵乳黄桃90g,14.5,6970339117554,盒
3226,6.00,乳制品酸奶,5.8,华山牧原味酸奶250ml,7.5,6970339117639,瓶
3227,8.00,乳制品酸奶,5.8,华山牧海盐西柚250ml,7.5,6970339117646,瓶
3228,2.00,乳制品酸奶,5.8,华山牧清香白桃酸奶250g,7.5,6970339117653,瓶
3229,0.00,乳制品酸奶,0.0,华山牧原味酸奶780g,15.9,6970339117660,瓶
3230,0.00,乳制品酸奶,0.0,黄金十二时辰原生乳鲜奶1L,26.0,6970339117677,盒
3231,84.00,乳制品酸奶,3.7,华山牧优酪乳黄桃180g,4.4,6970339117844,盒
3232,0.00,乳制品酸奶,0.0,华山牧酸奶0蔗糖原味135g,5.0,6970339117882,盒
3233,0.00,乳制品酸奶,0.0,华山牧风味酸奶黄桃芒果135g,5.0,6970339117905,盒
3234,0.00,乳制品酸奶,0.0,光明3.3蛋白纯牛奶,52.2,6901209201332,提
3235,0.00,乳制品酸奶,0.0,光明莫斯利安,56.8,6901209214301,盒
3236,0.00,乳制品酸奶,0.0,光明3.8蛋白纯牛奶,65.0,6901209263231,提
3237,0.00,乳制品酸奶,0.0,纯甄酸牛奶,65.0,6923644278595,提
3238,0.00,乳制品酸奶,0.0,纯甄香草酸奶,49.9,6923644284978,提
3239,18.00,乳制品酸奶,10.0,简爱滑滑树莓100g*3,12.5,6970618570001,盒
3240,0.00,乳制品酸奶,0.0,简爱滑滑香蕉100g*3,13.5,6970618570032,盒
3241,0.00,乳制品酸奶,0.0,简爱0添加糖组合135g*4,32.0,6970618570049,盒
3242,8.00,乳制品酸奶,30.5,简爱百香果1.08kg,38.0,6970618570056,盒
3243,1.00,乳制品酸奶,7.5,简爱0添加糖135g,9.5,6970618570070,盒
3244,25.00,乳制品酸奶,7.5,简爱原味230g,9.5,6970618570162,盒
3245,25.00,乳制品酸奶,7.5,简爱百香果230g,9.5,6970618570179,盒
3246,0.00,乳制品酸奶,0.0,简爱原味家庭装1.08kg,29.5,6970618570193,盒
3247,0.00,乳制品酸奶,0.0,简爱益生菌酸奶100g*6,30.0,6970618570230,盒
3248,3.00,乳制品酸奶,9.3,简爱滑滑原味100g*3,10.8,6970618570384,盒
3249,6.00,乳制品酸奶,22.0,简爱6.0g蛋白100g*3,30.0,6970618570414,盒
3250,24.00,乳制品酸奶,7.5,简爱2%吸吸酸奶100g,9.5,6970618570582,盒
3251,34.00,乳制品酸奶,7.5,简爱果蔬4%吸吸酸奶100g,9.5,6970618570599,盒
3252,0.00,乳制品酸奶,0.0,简爱0糖椰子135g*4,35.0,6970618570698,盒
3253,0.00,乳制品酸奶,0.0,小天边额吉200g,8.9,6932365573964,盒
3254,0.00,乳制品酸奶,0.0,小天边额吉樱花180g,8.9,6932365574879,盒
3255,11.00,乳制品酸奶,7.5,格格啵啵珠芒果+椰果150g,9.5,6932365575104,盒
3256,4.00,乳制品酸奶,7.5,格格啵啵珠草莓+树莓150g,9.5,6932365575111,盒
3257,15.00,乳制品酸奶,5.5,来思尔裸酸奶原味236g,6.5,6927797622304,盒
3258,0.00,乳制品酸奶,0.0,来思尔海盐小酸奶180g,5.5,6927797622700,盒
3259,0.00,乳制品酸奶,0.0,来思尔香草小酸奶180g,5.5,6927797622724,盒
3260,13.00,乳制品酸奶,4.0,来思尔原味小酸奶180g,5.5,6927797623370,盒
3261,6.00,乳制品酸奶,4.0,来思尔焦糖小酸奶180g,5.5,6927797623530,盒
3262,0.00,乳制品酸奶,0.0,来思尔谷滋里燕麦180g,6.0,6927797623608,盒
3263,0.00,乳制品酸奶,0.0,来思尔谷滋里青稞180g,6.0,6927797623615,盒
3264,0.00,乳制品酸奶,0.0,君乐宝每日活菌900ml,12.0,6922577704836,瓶
3265,0.00,乳制品酸奶,0.0,君乐宝每日活菌草莓,9.0,6922577722823,袋
3266,0.00,乳制品酸奶,0.0,君乐宝涨芝士180g,4.0,6922577726234,袋
3267,0.00,乳制品酸奶,0.0,纯香奶盐芝士250ml,7.5,6922577727156,瓶
3268,0.00,乳制品酸奶,0.0,君乐宝每日活菌原味,9.0,6922577730231,袋
3269,0.00,乳制品酸奶,0.0,北海牧场0蔗糖酸奶1kg,32.8,6973230890212,盒
3270,15.00,乳制品酸奶,7.8,草莓流心芝士单杯,9.5,6973230890342,盒
3271,0.00,乳制品酸奶,0.0,白葡萄流心茉莉单杯,9.5,6973230890731,盒
3272,12.00,乳制品酸奶,15.5,小果泥酸奶草莓樱桃味,19.0,6973230891448,盒
3273,0.00,乳制品酸奶,0.0,流心杨枝甘露单杯,9.5,6973230891479,盒
3274,15.00,乳制品酸奶,15.5,小果泥酸奶香蕉牛油果味,19.0,6973230891547,盒
3275,0.00,乳制品纯奶,0.0,爱氏晨曦全脂牛奶1L,14.8,4100290001926,盒
3276,0.00,乳制品纯奶,0.0,爱氏晨曦脱脂纯奶1L,15.6,4100290001940,盒
3277,0.00,乳制品纯奶,0.0,豆本豆原味豆奶360ml,6.0,6911988025319,瓶
3278,0.00,乳制品纯奶,0.0,豆本豆原味豆奶提装,42.0,6911988025333,提
3279,0.00,乳制品纯奶,0.0,豆本豆纯豆奶无糖提装,66.0,6911988025579,提
3280,0.00,乳制品纯奶,0.0,豆本豆有机豆奶提装,66.0,6911988025609,提
3281,0.00,乳制品纯奶,0.0,爱氏晨曦全脂提装,55.0,4100290094317,提
3282,0.00,乳制品纯奶,0.0,爱氏晨曦脱脂提装,55.0,4100290094324,提
3283,7.00,乳制品纯奶,16.5,华山鲜牛奶950ml,19.5,6970339116557,盒
3284,0.00,乳制品纯奶,0.0,华山牧有机纯奶提装,75.8,6970339116991,提
3285,4.00,乳制品纯奶,42.0,华山牧有机纯牛奶225ml*10,55.0,6970339117486,提
3286,70.00,乳制品纯奶,50.0,特仑苏纯牛奶,59.0,6923644266318,提
3287,24.00,乳制品纯奶,58.0,蒙牛特仑苏梦幻盖牛奶提装,68.0,6923644297251,提
3288,0.00,乳制品纯奶,0.0,蒙牛纯牛奶提装,39.0,6923644299293,提
3289,13.00,乳制品纯奶,55.0,蒙牛特仑苏有机纯奶提装,68.0,6923644299804,提
3290,0.00,乳制品纯奶,0.0,来思尔纯牛奶提装,65.0,6927797622380,提
3291,0.00,乳制品纯奶,0.0,九羊纯山羊奶提装,98.0,6970846690168,提
3292,0.00,乳制品纯奶,0.0,君乐宝开菲尔酸奶,49.0,6922577721987,提
3293,0.00,零食,0.0,三胖蛋原味瓜子罐装,25.0,6925723000653,罐
3294,0.00,零食,0.0,雀巢1+2原味罐装1.2kg,120.0,6917878001364,罐
3295,0.00,零食,0.0,倍利客米饼蛋黄味350g,14.9,6955231002801,袋
3296,0.00,零食,0.0,倍利客米饼胡萝卜350g,14.9,6955231002818,袋
3297,0.00,零食,0.0,达利好吃点熊字饼115g,3.9,6911988005205,袋
3298,0.00,零食,0.0,达利好吃点手指饼115g,3.9,6911988005229,袋
3299,0.00,零食,0.0,达利可比克105g番茄,8.9,6911988006561,罐
3300,0.00,零食,0.0,达利可比克105g香辣,8.9,6911988006578,罐
3301,0.00,零食,0.0,达利可比克105g原味,8.9,6911988006592,罐
3302,0.00,零食,0.0,达利好吃点杏仁108g,4.5,6911988009760,袋
3303,0.00,零食,0.0,达利好吃点腰果108g,4.5,6911988009777,袋
3304,0.00,零食,0.0,达利好吃点核桃108g,4.5,6911988009784,袋
3305,0.00,零食,0.0,红谷林山药片香辣90g,6.0,6971581010068,袋
3306,0.00,零食,0.0,红谷林山药片番茄90g,6.0,6971581010075,袋
3307,0.00,零食,0.0,红谷林山药片烧烤90g,6.0,6971581010082,袋
3308,0.00,零食,0.0,达利园法式小面包400g,9.9,6911988011619,袋
3309,0.00,零食,0.0,丹麦曲奇908g罐装,125.0,8886001012301,包
3310,0.00,零食,0.0,达利园瑞士卷草莓200g,9.0,6911988013576,袋
3311,0.00,零食,0.0,达利园瑞士卷香橙200g,9.0,6911988013583,袋
3312,0.00,零食,0.0,达利园瑞士卷香蕉200g,9.0,6911988013606,袋
3313,0.00,零食,0.0,达利园软面包200g奶香,8.5,6911988014832,袋
3314,0.00,零食,0.0,达利园软面包200g香橙,8.5,6911988014894,袋
3315,0.00,零食,0.0,益达蜜瓜40粒装,11.5,69025143,瓶
3316,0.00,零食,0.0,达利可比克原味薯片70g,5.9,6911988027191,盒
3317,0.00,零食,0.0,达利可比克青瓜薯片70g,5.9,6911988027207,盒
3318,0.00,零食,0.0,达利可比克番茄薯片70g,5.9,6911988027214,盒
3319,0.00,零食,0.0,达利可比克红烩薯片70g,5.9,6911988027221,盒
3320,0.00,零食,0.0,达利可比克小龙虾薯片70g,5.9,6911988027238,盒
3321,0.00,零食,0.0,公仔面五包牛肉550g,14.8,6900082030022,袋
3322,0.00,零食,0.0,公仔五包排骨550g,14.8,6900082030237,袋
3323,0.00,零食,0.0,费列罗15粒装巧克力,78.0,8000500178652,盒
3324,0.00,零食,0.0,爱乡亲手撕面包338g原味,14.9,6956367182436,袋
3325,0.00,零食,0.0,爱乡亲手撕面包338g奶香,14.9,6956367182443,袋
3326,0.00,零食,0.0,家乡人酸辣粉4连包,13.9,6937350201129,袋
3327,0.00,零食,0.0,家乡人过桥米线香辣100g碗装,4.9,6937350205028,碗
3328,0.00,零食,0.0,家乡人重庆酸辣粉115g,4.9,6937350205127,盒
3329,0.00,零食,0.0,家乡人酸辣面110g,5.6,6937350206063,盒
3330,0.00,零食,0.0,家乡人重庆牛肉粉115g,4.9,6937350208036,盒
3331,0.00,零食,0.0,家乡人重庆小面酸辣120g碗装,5.6,6937350209125,碗
3332,0.00,零食,0.0,家乡人重庆小面麻辣120g碗装,5.6,6937350209132,碗
3333,0.00,零食,0.0,家乡人过桥米线麻辣100g碗装,4.9,6937350210046,碗
3334,0.00,零食,0.0,皇冠丹麦曲奇饼干礼盒装681g,88.0,8996001303078,罐
3335,0.00,零食,0.0,蛋黄酥原味50g,29.0,6958833303543,袋
3336,0.00,零食,0.0,盼盼奶香面包440g,14.9,6920912348585,袋
3337,0.00,零食,0.0,盼盼软面包奶香300g,11.9,6920912353688,袋
3338,0.00,零食,0.0,盼盼软面包香橙300g,11.9,6920912353695,袋
3339,0.00,零食,0.0,盼盼干蛋糕奶香100g,9.9,6920912357662,袋
3340,0.00,零食,0.0,盼盼铜锣烧红豆240g,12.9,6920912359550,袋
3341,0.00,零食,0.0,盼盼铜锣烧香芋240g,12.9,6920912359598,袋
3342,0.00,零食,0.0,祝尔康五香腊肉400g,36.0,6956051413037,袋
3343,0.00,零食,0.0,祝尔康腊肉干盒装200g,38.0,6956051413044,盒
3344,0.00,零食,0.0,祝尔康五香腊肠400g,36.0,6956051413075,袋
3345,0.00,零食,0.0,祝尔康腊肉干五香250g,42.0,6956051413129,袋
3346,0.00,零食,0.0,祝尔康腊肉干五香85g,17.5,6956051413136,袋
3347,0.00,零食,0.0,祝尔康泡椒魔芋50g,3.0,6956051421124,袋
3348,0.00,零食,0.0,祝尔康魔芋300g混合装,17.0,6956051423166,袋
3349,0.00,零食,0.0,翠屏湖山楂糕110g,13.9,6926245500874,袋
3350,0.00,零食,0.0,乐吧烧烤薯片50g,2.0,6930799503533,包
3351,0.00,零食,0.0,乐吧鸡肉50g,2.0,6930799503564,袋
3352,0.00,零食,0.0,乐吧牛肉薯片50g,2.0,6930799503601,包
3353,0.00,零食,0.0,乐吧番茄味50g,2.0,6930799503618,袋
3354,0.00,零食,0.0,乐吧原味50g,2.0,6930799506282,袋
3355,0.00,零食,0.0,纳宝帝奶酪威化290g,15.8,8993175537322,盒
3356,0.00,零食,0.0,纳宝帝奶酪夹心卷180g,14.3,8993175537667,盒
3357,0.00,零食,0.0,绿箭粒装口香糖40粒瓶装,9.5,6923450601549,瓶
3358,0.00,零食,0.0,法丽滋抹茶曲奇120g盒装,7.0,6947929616223,盒
3359,0.00,零食,0.0,法丽滋香橙曲奇110g,7.8,6947929616513,盒
3360,0.00,零食,0.0,法丽滋蔓越莓曲奇110g,7.8,6947929616520,盒
3361,0.00,零食,0.0,法丽滋青提曲奇110g,7.8,6947929616537,盒
3362,0.00,零食,0.0,益达无糖口香糖60粒,15.5,6923450657669,瓶
3363,0.00,零食,0.0,益达蜜柚味40粒装,11.5,6923450658598,瓶
3364,0.00,零食,0.0,益达无糖青桔味12片装,5.0,6923450659236,条
3365,0.00,零食,0.0,绿箭12片装（无糖青柠味）,5.0,6923450690123,条
3366,0.00,零食,0.0,阿奈妈祖老面包195g,5.0,6944580700803,袋
3367,0.00,零食,0.0,贤哥素鸡面筋109g,4.5,6937221716127,袋
3368,0.00,零食,0.0,贤哥香辣鱼丸80g,6.6,6937221716707,袋
3369,0.00,零食,0.0,贤哥海鲜鱼丸80g,6.6,6937221716721,袋
3370,0.00,零食,0.0,贤哥香辣素牛排75g,4.5,6937221717018,袋
3371,0.00,零食,0.0,贤哥素鱼片109g,4.5,6937221717056,袋
3372,0.00,零食,0.0,贤哥手撕素牛排75g,4.5,6937221717117,袋
3373,0.00,零食,0.0,贤哥烤香肠原味90g,7.5,6937221717230,袋
3374,0.00,零食,0.0,贤哥烤香肠香辣90g,7.5,6937221717315,袋
3375,0.00,零食,0.0,甘源牌酱汁牛肉瓜子仁75g,3.5,6940188803717,包
3376,0.00,零食,0.0,甘源虾条豆果75g,4.8,6940188805827,袋
3377,0.00,零食,0.0,米老头沙琪玛450g蛋酥,15.8,6934364814680,袋
3378,0.00,零食,0.0,米老头沙琪玛450g黑糖,15.8,6934364814697,袋
3379,0.00,零食,0.0,米老头沙琪玛450g苦荞450g,15.8,6934364814703,袋
3380,0.00,零食,0.0,酷滋柠檬21g,10.9,6931925828001,盒
3381,0.00,零食,0.0,酷滋西瓜味21g,10.9,6931925828018,盒
3382,0.00,零食,0.0,酷滋野莓味21g,10.9,6931925828025,盒
3383,0.00,零食,0.0,酷滋水蜜桃21g,10.9,6931925828032,盒
3384,0.00,零食,0.0,酷滋荔枝21g,10.9,6931925871038,盒
3385,0.00,零食,0.0,酷滋含片西瓜38g,7.5,6931925871441,盒
3386,0.00,零食,0.0,酷滋含片水蜜桃38g,7.5,6931925871458,盒
3387,0.00,零食,0.0,酷滋含片柠檬38g,7.5,6931925871465,盒
3388,0.00,零食,0.0,酷滋含片话梅38g,7.5,6931925871472,盒
3389,0.00,零食,0.0,香飘飘奶茶香芋80g,4.5,6938888888813,袋
3390,0.00,零食,0.0,香飘飘奶茶原味80g,4.5,6938888888837,盒
3391,0.00,零食,0.0,香飘飘奶茶草莓80g,4.5,6938888888868,盒
3392,0.00,零食,0.0,盼盼手撕包奶香320g,16.9,6970042900153,袋
3393,0.00,零食,0.0,新麦潮手撕面包提子85g,5.0,6920202900486,袋
3394,0.00,零食,0.0,新麦潮手撕面包红豆85g,5.0,6920202900493,袋
3395,0.00,副食,0.0,公仔面单包牛肉110g,3.5,6900082010017,袋
3396,0.00,副食,0.0,公仔面单包海鲜110g,3.5,6900082010215,袋
3397,0.00,副食,0.0,公仔面单包排骨110g,3.5,6900082010222,袋
3398,0.00,副食,0.0,公仔海鲜面34g,2.7,6900082020184,袋
3399,0.00,副食,0.0,公仔牛肉面41g,2.7,6900082020191,袋
3400,0.00,副食,0.0,公仔碗红烧90g,5.0,6900082020245,盒
3401,0.00,副食,0.0,公仔碗猪骨90g,5.0,6900082020252,盒
3402,0.00,副食,0.0,公仔排骨面40g,2.7,6900082020450,袋
3403,0.00,副食,0.0,公仔碗海鲜90g,5.0,6900082020603,盒
3404,0.00,副食,0.0,公仔辣鲜海鲜面37g,2.7,6900082020610,袋
3405,0.00,副食,0.0,公仔面五包海鲜550g,14.8,6900082030046,袋
3406,0.00,副食,0.0,皇朝蛋黄酥礼盒,98.0,6958833302928,盒
3407,0.00,副食,0.0,皇朝花冰皮月饼礼盒,49.0,6958833302980,盒
3408,0.00,副食,0.0,皇朝花乳酪月饼礼盒,59.0,6958833303260,盒
3409,0.00,副食,0.0,妙益坊坚果礼盒1480g,99.0,6971926481348,盒
3410,0.00,副食,0.0,妙益坊优享坚果礼盒860g,108.0,6971926481355,盒
3411,0.00,副食,0.0,贤哥素牛肉面筋109g,4.5,6937221716189,袋
3412,0.00,副食,0.0,华人爱燕窝礼盒,81.0,6972046790051,盒
3413,0.00,副食,0.0,贤哥鹌鹑蛋香卤45g,4.5,6959836916181,袋
3414,0.00,副食,0.0,贤哥鹌鹑蛋盐焗45g,4.5,6959836916198,袋
3415,0.00,饮料,0.0,红牛饮料250ml,6.0,8850228005873,瓶
3416,0.00,饮料,0.0,露露12装提装,55.0,6901808011219,盒
3417,0.00,饮料,0.0,荣氏芒果汁1.5L,10.9,6943851102100,瓶
3418,0.00,饮料,0.0,荣氏蓝莓汁1.5L,10.9,6943851102117,瓶
3419,0.00,饮料,0.0,宝矿力水特500ml,5.5,6932529211107,瓶
3420,0.00,饮料,0.0,露露无糖杏仁露240ml,4.5,6901808288802,罐
3421,0.00,饮料,0.0,德国红牛能量饮料250ml,6.0,6971303580015,罐
3422,0.00,饮料,0.0,农夫5L水,9.8,6921168593545,桶
3423,0.00,饮料,0.0,青岛纯生啤酒500ml,8.9,6901035601870,瓶
3424,0.00,饮料,0.0,青岛奥古特啤酒500ml,10.0,6901035609654,瓶
3425,0.00,饮料,0.0,青岛9度啤酒500ml.,6.9,6901035610490,瓶
3426,0.00,饮料,0.0,秋林格瓦斯1.5L,11.5,6949843700064,罐
3427,0.00,饮料,0.0,秋林格瓦斯350ml,3.9,6949843700149,罐
3428,0.00,饮料,0.0,名仁苏打水6个芒果375ml,3.0,6938309712499,瓶
3429,0.00,饮料,0.0,名仁苏打水柠檬375ml,3.0,6938309713465,瓶
3430,0.00,饮料,0.0,名仁苏打水芦荟375ml,3.0,6938309715070,瓶
3431,0.00,饮料,0.0,名仁苏打水水蜜桃375ml,3.0,6938309715339,瓶
3432,0.00,饮料,0.0,元気森林石榴绿茶500ml,6.0,6970399920033,瓶
3433,0.00,面粉,0.0,河套平原农家面5kg,87.0,6970235460150,袋
3434,0.00,面粉,0.0,塞北粮仓雪花粉2.2kg,58.0,6970235462031,袋
3435,0.00,面粉,0.0,塞北粮仓饺子粉2.2kg,58.0,6970235462048,袋
3436,0.00,面粉,0.0,塞北粮仓全麦粉2.3kg,58.0,6970235462055,袋
3437,0.00,大米,0.0,塞北粮仓原生大米5kg,88.0,6970235460273,袋
3438,0.00,大米,0.0,塞北粮仓小米420g,18.8,6970235460327,罐
3439,0.00,大米,0.0,塞北粮仓燕麦米380g,25.8,6970235460365,罐
3440,0.00,大米,0.0,塞北粮仓藜麦米380g,45.8,6970235460372,罐
3441,0.00,大米,0.0,塞北粮仓燕麦片350g,18.8,6970235460396,罐
3442,0.00,橄榄油,0.0,贝蒂斯花生橄榄油4L,188.0,6972005150490,桶
3443,0.00,橄榄油,0.0,贝蒂斯橄榄油礼盒,232.0,8412253900112,盒
3444,0.00,食用油,0.0,贝蒂斯橄榄油750ml,132.0,8412253001055,瓶
3445,0.00,食用油,0.0,贝蒂斯橄榄油1L,178.0,8412253001437,瓶
3446,0.00,食用油,0.0,贝蒂斯葵花橄榄油4L,138.0,6972005150032,桶
3447,0.00,食用油,0.0,贝蒂斯亚麻籽橄榄油4L,198.0,6972005150407,桶
3448,0.00,食用油,0.0,恒大兴安花生油5L,139.9,6935766503554,桶
3449,65.00,食用油,93.5,长安花高原小粒菜籽油5L,109.5,6933664901038,桶
3450,0.00,大米,0.0,恒大兴安长粒香5kg,68.0,6935766500300,袋
3451,17.00,大米,62.0,十月稻田生态稻香米5kg,79.9,6953721703580,袋
3452,0.00,大米,0.0,关里人大米10kg,130.0,6926089800307,袋
3453,0.00,大米,0.0,年息花香米5kg,148.0,6926089800659,袋
3454,0.00,副食,0.0,眉县豆豉200g,5.6,6952242210010,袋
3455,0.00,副食,0.0,农家香肠500g,53.0,6972317750012,袋
3456,0.00,副食,0.0,农家辣子酱400g,11.0,6972317750029,瓶
3457,0.00,副食,0.0,菜籽油泼辣子270g,13.0,6972317750036,瓶
3458,0.00,副食,0.0,山林柴鸡蛋白壳10枚,18.0,6972317750043,盒
3459,0.00,副食,0.0,农家秘制土猪腊肉550g,62.0,6972317750050,袋
3460,0.00,副食,0.0,雪域土蜂蜜500g,76.0,6972317750067,瓶
3461,0.00,副食,0.0,传统松花蛋10枚,20.0,6972317750074,袋
3462,0.00,副食,0.0,山林放养华北柴鸡,148.0,6972317750081,只
3463,0.00,副食,0.0,山林乌鸡蛋绿壳10枚,22.0,6972317750104,盒
3464,0.00,饮料,0.0,旺仔牛奶纸盒,9.8,69021824,盒
3465,0.00,饮料,0.0,金佳湖黄桃罐头700g,15.0,6950826090416,罐
3466,0.00,饮料,0.0,金佳湖橘子罐头700g,15.0,6950826090454,罐
3467,0.00,饮料,0.0,维他奶原味250ml,3.0,4891028164395,瓶
3468,0.00,饮料,0.0,雪花啤酒（听勇闯天涯）,5.9,6949352200055,罐
3469,0.00,饮料,0.0,雪花啤酒（听纯生）,6.9,6949352200215,罐
3470,0.00,饮料,0.0,雪花啤酒（瓶勇闯天涯）,4.9,6949352205074,瓶
3471,0.00,饮料,0.0,雪花啤酒超级勇闯,5.8,6949352228370,瓶
3472,0.00,饮料,0.0,旺仔牛奶罐装,5.2,6920584471017,瓶
3473,0.00,饮料,0.0,巴山雪天然矿泉水500ml,3.5,6970279606019,瓶
3474,0.00,饮料,0.0,维他奶黑豆奶250ml,3.0,4891028703280,瓶
3475,0.00,饮料,0.0,维他奶低糖原味250ml,3.0,4891028707851,瓶
3476,0.00,饮料,0.0,吕梁野山坡沙棘汁300ml,5.5,6920934800863,盒
3477,0.00,饮料,0.0,吕梁野山坡雪梨汁300ml,5.5,6920934800948,盒
3478,0.00,饮料,0.0,怡宝纯净水555ml,1.6,6901285991219,瓶
3479,0.00,饮料,0.0,怡宝纯净水1555ml,2.8,6901285991271,瓶
3480,8.00,副食,23.0,农心辣白菜辛拉面5连包,28.8,6920238012115,袋
3481,0.00,副食,0.0,农心辛拉面,28.8,8801043014830,袋
3482,10.00,副食,23.0,农心辛拉面香菇牛肉5连包,28.8,6920238066019,袋
3483,9.00,副食,9.8,韩国苑岛干裙带菜100g,11.9,6954665300330,袋
3484,0.00,副食,0.0,韩国高丽红参糖400g,35.0,8801204504156,袋
3485,4.00,副食,17.0,益生菌鸡蛋10枚,20.0,6972399750009,盒
3486,1.00,副食,11.0,韩国辣白菜400g,14.0,6972399750016,瓶
3487,0.00,副食,0.0,韩国脆芹菜400g,14.0,6972399750023,瓶
3488,0.00,副食,0.0,韩国秘制包饭酱400g,14.0,6972399750030,瓶
3489,0.00,副食,0.0,散养三黄鸡1kg,58.0,6972399750054,只
3490,0.00,副食,0.0,韩国苑岛干裙带菜.,11.9,6943904843998,袋
3491,0.00,副食,0.0,韩国参鸡汤1000g,48.0,6951047862011,袋
3492,1.00,副食,38.0,三炫参鸡汤1kg,48.0,6951047862059,袋
3493,0.00,副食,0.0,秭归生态稻米5kg,69.6,1002,袋
3494,0.00,副食,0.0,华饴大豆油5L,85.0,1088,桶
3495,0.00,副食,0.0,巴东赚水坊豆肠3包装,22.4,6970836190029,袋
3496,0.00,副食,0.0,慧农帮酱香鱼160g,25.0,6931825200082,袋
3497,0.00,副食,0.0,福建中尧天然百花蜜500g,37.0,6957764200518,袋
3498,0.00,副食,0.0,硕丰年陈皮桔子醋4.9L,68.5,6973646250020,桶
3499,0.00,副食,0.0,硕丰年陈皮料酒4.9L,66.4,6973646250037,桶
3500,0.00,副食,0.0,清江贡华饴一级菜籽油5L,92.0,6973464251117,桶
3501,0.00,副食,0.0,慧农帮蜂蜜脐橙茶,32.0,6938638290651,瓶
3502,0.00,副食,0.0,慧农帮黄桃罐头4瓶装,39.5,6938638292082,盒
3503,0.00,副食,0.0,慧农帮屈姑橘子罐头6瓶装,36.2,6938638293003,袋
3504,0.00,副食,0.0,慧农帮老巴王清江鱼250g,26.3,6931825299918,盒
3505,0.00,副食,0.0,慧农帮尖宝牌土蜂蜜500g,81.4,3001,瓶
3506,0.00,副食,0.0,福建建宁无硫芡实200g,29.8,6972611321345,袋
3507,0.00,副食,0.0,建宁公主笋干玉兰片250g,64.1,6972611328030,袋
3508,0.00,副食,0.0,慧农帮华饴菜籽油5L,89.9,6959176366417,桶
3509,0.00,副食,0.0,慧农帮华饴橄榄油1L,110.0,6949759388042,瓶
3510,0.00,副食,0.0,慧农帮华饴橄榄油500ml,79.2,6949759388059,瓶
3511,0.00,副食,0.0,华饴菜籽油5L,91.9,6949759388134,桶
3512,0.00,副食,0.0,慧农帮华饴油茶籽油500ml,99.7,6949759389025,瓶
3513,0.00,副食,0.0,慧农帮绿豆500g*2袋,27.6,4001,袋
3514,0.00,副食,0.0,慧农帮的土家腊香肠,48.5,6972282411239,袋
3515,0.00,副食,0.0,慧农帮农家五花肉,35.2,6972282411253,袋
3516,0.00,副食,0.0,慧农帮土家腊排骨,38.5,6972282411277,袋
3517,0.00,副食,0.0,即食凉拌海蜇头500g,55.1,6972299455592,袋
3518,0.00,副食,0.0,慧农帮三峡风咸鸭蛋20枚,50.3,6958790468309,盒
3519,0.00,副食,0.0,慧农帮三峡风鸭皮蛋20枚,50.3,6958790488109,盒
3520,0.00,副食,0.0,清江贡羊肚菌50g,132.7,6972524500011,瓶
3521,0.00,副食,0.0,慧农帮高山杂粮礼盒,103.0,5001,盒
3522,0.00,副食,0.0,慧农帮土家红泥烤鸭蛋,51.4,5002,盒
3523,0.00,副食,0.0,慧农帮陕北黄金小米,63.0,5003,袋
3524,0.00,副食,0.0,慧农帮羊肚菌25g,102.0,5004,瓶
3525,0.00,副食,0.0,慧农帮猕猴桃果糕258g,38.6,5005,袋
3526,0.00,副食,0.0,慧农帮核桃分心木20g,38.5,5006,瓶
3527,0.00,副食,0.0,清江贡野生干花椒250g,46.0,6974382570298,袋
3528,0.00,副食,0.0,清江贡萝卜干250g,19.3,6974382570311,袋
3529,0.00,副食,0.0,清江贡干豆角250g,25.7,6974382570328,袋
3530,0.00,副食,0.0,清江贡干松茸250g,70.6,6974382570335,袋
