,importPrice,serialNum,sumAmount,sumTotal,supplier,unit
869,31.00,6914973604223,4.00,146.00,西安和天熙商贸有限公司,盒
870,31.00,6914973604230,2.00,73.00,西安和天熙商贸有限公司,盒
871,31.00,6925785605797,1.00,35.80,西安和天熙商贸有限公司,袋
872,54.00,6925785605865,2.00,131.80,西安和天熙商贸有限公司,罐
873,31.00,6925785605902,1.00,38.90,西安和天熙商贸有限公司,袋
874,14.00,6920153606215,1.00,17.50,西安和天熙商贸有限公司,袋
875,14.00,6920153606222,2.00,35.00,西安和天熙商贸有限公司,袋
876,9.80,6948939608208,2.00,25.80,西安和天熙商贸有限公司,袋
877,12.50,4897044643081,1.00,16.00,西安和天熙商贸有限公司,袋
878,11.40,4897044644613,1.00,15.00,西安和天熙商贸有限公司,袋
879,10.00,6923450656150,5.00,62.50,西安和天熙商贸有限公司,瓶
880,10.00,6923450656181,8.00,100.00,西安和天熙商贸有限公司,盒
881,10.00,6923450656860,8.00,100.00,西安和天熙商贸有限公司,瓶
882,10.00,6923450657638,2.00,25.00,西安和天熙商贸有限公司,瓶
883,10.00,6923450657935,5.00,62.50,西安和天熙商贸有限公司,瓶
884,7.70,6923450662106,9.00,89.10,西安和天熙商贸有限公司,瓶
885,14.00,6972636670213,7.00,125.30,西安和天熙商贸有限公司,袋
886,14.00,6972636670237,7.00,125.30,西安和天熙商贸有限公司,袋
887,14.00,6972636670244,2.00,35.80,西安和天熙商贸有限公司,袋
888,80.00,6974900680270,4.00,388.00,西安和天熙商贸有限公司,盒
889,32.00,6974900680560,3.00,117.00,西安和天熙商贸有限公司,盒
890,36.00,6974900680737,2.00,88.00,西安和天熙商贸有限公司,盒
891,10.00,6927682700018,5.00,64.00,西安和天熙商贸有限公司,袋
892,14.00,4715219771615,2.00,37.00,西安和天熙商贸有限公司,袋
893,16.50,6920907801347,1.00,21.50,西安和天熙商贸有限公司,盒
894,9.50,6940188801560,2.00,24.00,西安和天熙商贸有限公司,包
895,10.00,6940188801591,1.00,13.00,西安和天熙商贸有限公司,包
896,10.00,6940188801607,1.00,13.00,西安和天熙商贸有限公司,包
897,10.00,6940188801638,11.00,143.00,西安和天熙商贸有限公司,袋
898,16.00,6959629805463,3.00,63.00,西安和天熙商贸有限公司,盒
899,16.00,6959629805470,2.00,42.00,西安和天熙商贸有限公司,盒
900,16.00,6959629805487,2.00,42.00,西安和天熙商贸有限公司,盒
901,16.00,6959629805531,1.00,21.00,西安和天熙商贸有限公司,盒
902,16.00,6959629805548,1.00,21.00,西安和天熙商贸有限公司,盒
903,3.70,6920907808179,2.00,9.00,西安和天熙商贸有限公司,盒
904,3.70,6920907808278,2.00,9.00,西安和天熙商贸有限公司,盒
905,5.00,6920907808575,2.00,11.80,西安和天熙商贸有限公司,袋
906,5.00,6920907808612,2.00,11.80,西安和天熙商贸有限公司,袋
907,7.00,6920907809862,3.00,25.50,西安和天熙商贸有限公司,罐
908,7.00,6920907809886,6.00,51.00,西安和天熙商贸有限公司,罐
909,7.00,6920907809909,4.00,34.00,西安和天熙商贸有限公司,桶
910,15.00,6934364814697,8.00,152.00,西安和天熙商贸有限公司,袋
911,10.70,6924187821644,8.00,111.20,西安和天熙商贸有限公司,袋
912,11.20,6924187821989,2.00,31.80,西安和天熙商贸有限公司,袋
913,13.50,6924187822337,6.00,114.00,西安和天熙商贸有限公司,包
914,8.00,4712883834257,3.00,31.50,西安和天熙商贸有限公司,袋
915,14.00,4712883837876,2.00,36.00,西安和天熙商贸有限公司,袋
916,14.00,4712883837883,2.00,36.00,西安和天熙商贸有限公司,袋
917,6.80,6924187851160,8.00,71.20,西安和天熙商贸有限公司,袋
918,33.00,6924187858725,2.00,89.00,西安和天熙商贸有限公司,袋
919,12.90,6970209860221,4.00,68.00,西安和天熙商贸有限公司,袋
920,12.90,6970209860467,4.00,68.00,西安和天熙商贸有限公司,袋
921,10.00,6971529861257,1.00,13.00,西安和天熙商贸有限公司,袋
922,28.00,6924187875333,1.00,36.00,西安和天熙商贸有限公司,盒
923,18.70,9556023875985,3.00,72.00,西安和天熙商贸有限公司,盒
924,32.00,6924187876576,2.00,85.80,西安和天熙商贸有限公司,盒
925,32.00,4897025882539,2.00,82.00,西安和天熙商贸有限公司,盒
926,11.50,6937451883118,1.00,15.00,西安和天熙商贸有限公司,盒
927,14.00,6937451883231,1.00,18.00,西安和天熙商贸有限公司,盒
928,23.00,6924187889309,1.00,29.00,西安和天熙商贸有限公司,盒
929,23.00,6924187889316,1.00,29.00,西安和天熙商贸有限公司,盒
930,13.50,4897025889453,2.00,36.00,西安和天熙商贸有限公司,袋
931,13.50,4897025889460,5.00,90.00,西安和天熙商贸有限公司,袋
932,72.00,6924187892637,1.00,95.00,西安和天熙商贸有限公司,盒
933,9.00,6920609900362,16.00,184.00,西安和天熙商贸有限公司,袋
934,9.50,6920130971879,4.00,55.20,西安和天熙商贸有限公司,袋
935,9.50,6920130971886,2.00,27.60,西安和天熙商贸有限公司,袋
936,18.70,9556023986476,1.00,24.00,西安和天熙商贸有限公司,盒
937,11.00,6926972995202,1.00,13.50,西安和天熙商贸有限公司,盒
938,11.00,6926972995219,2.00,27.00,西安和天熙商贸有限公司,盒
939,11.00,6926972995226,1.00,13.50,西安和天熙商贸有限公司,盒
941,16.50,6911569009943,17.00,365.50,西安和天熙商贸有限公司,袋
942,10.70,6911569014145,4.00,52.80,西安和天熙商贸有限公司,袋
943,19.00,6911569113497,6.00,161.40,西安和天熙商贸有限公司,袋
944,19.00,6911569114456,15.00,433.50,西安和天熙商贸有限公司,袋
945,12.00,6911569126398,4.00,67.60,西安和天熙商贸有限公司,袋
946,12.00,6911569126411,1.00,16.90,西安和天熙商贸有限公司,袋
947,10.50,6911569132313,3.00,40.50,西安和天熙商贸有限公司,袋
948,7.50,6911569140158,4.00,39.60,西安和天熙商贸有限公司,袋
949,18.00,6911569145061,9.00,202.50,西安和天熙商贸有限公司,袋
950,20.00,6911569200289,2.00,52.00,西安和天熙商贸有限公司,袋
951,3.80,6924640202225,12.00,60.00,西安和天熙商贸有限公司,袋
952,16.50,6911569506848,2.00,43.00,西安和天熙商贸有限公司,袋
954,12.00,4100290007072,2.00,30.00,西安和天熙商贸有限公司,盒
955,12.00,4100290007089,1.00,15.00,西安和天熙商贸有限公司,盒
956,5.00,5711953044366,7.00,43.40,西安和天熙商贸有限公司,盒
957,5.00,5711953044380,11.00,68.20,西安和天熙商贸有限公司,盒
958,78.00,6955801118659,2.00,208.00,西安和天熙商贸有限公司,盒
959,12.00,4260290260010,16.00,240.00,西安和天熙商贸有限公司,盒
960,12.00,4260290260027,2.00,30.00,西安和天熙商贸有限公司,盒
961,48.00,4260290263042,1.00,59.00,西安和天熙商贸有限公司,提
962,10.50,9300639500041,13.00,169.00,西安和天熙商贸有限公司,盒
963,36.00,6904007602578,1.00,40.00,西安和天熙商贸有限公司,提
964,36.00,6904007605920,1.00,40.00,西安和天熙商贸有限公司,提
965,38.00,6904007606606,7.00,312.90,西安和天熙商贸有限公司,提
966,15.00,6904007607856,1.00,18.00,西安和天熙商贸有限公司,盒
967,10.00,6904007607917,8.00,100.00,西安和天熙商贸有限公司,袋
968,16.00,6904007608211,2.00,40.20,西安和天熙商贸有限公司,盒
969,6.50,6904007608563,1.00,7.90,西安和天熙商贸有限公司,杯
970,6.50,6904007608570,5.00,39.50,西安和天熙商贸有限公司,盒
971,15.20,6904007610542,1.00,18.90,西安和天熙商贸有限公司,盒
973,6.50,3179730010560,24.00,204.00,西安和天熙商贸有限公司,瓶
974,6.50,3179730010591,24.00,204.00,西安和天熙商贸有限公司,瓶
975,5.20,3068320055008,4.00,26.40,西安和天熙商贸有限公司,瓶
976,3.70,6901808188881,42.00,189.00,西安和天熙商贸有限公司,罐
977,64.00,4891599331288,1.00,78.00,西安和天熙商贸有限公司,盒
978,3.20,6956367338680,16.00,64.00,西安和天熙商贸有限公司,罐
979,2.40,6970783730019,16.00,48.00,西安和天熙商贸有限公司,瓶
980,2.40,6970783730132,1.00,3.00,西安和天熙商贸有限公司,瓶
981,3.50,6925303730574,1.00,4.30,西安和天熙商贸有限公司,瓶
984,5.40,6956405212927,8.00,53.60,西安其林贸易有限公司,袋
985,5.40,6956405213610,1.00,6.90,西安其林贸易有限公司,袋
986,5.40,6956405213627,8.00,53.60,西安其林贸易有限公司,袋
987,5.40,6956405213962,1.00,6.70,西安其林贸易有限公司,袋
988,10.20,6941297400217,1.00,12.70,西安其林贸易有限公司,袋
989,15.90,6975624411010,3.00,56.10,西安其林贸易有限公司,盒
990,3.70,6947798800112,41.00,192.70,西安其林贸易有限公司,瓶
991,5.30,6974197980008,24.00,165.60,西安其林贸易有限公司,瓶
1009,13.40,6975915740010,4.00,66.80,西安草滩金牛餐饮管理有限公司,袋
1010,32.00,6975915740027,2.00,79.60,西安草滩金牛餐饮管理有限公司,盒
1011,8.00,6975915740034,5.00,50.00,西安草滩金牛餐饮管理有限公司,瓶
1012,8.00,6975915740041,11.00,110.00,西安草滩金牛餐饮管理有限公司,瓶
1013,8.00,6975915740058,6.00,60.00,西安草滩金牛餐饮管理有限公司,瓶
1014,2.00,6975915740065,33.00,82.50,西安草滩金牛餐饮管理有限公司,杯
1017,174.00,8412253001437,6.00,"1,314.00",西安阜隆商贸有限公司,瓶
1018,84.00,6909931264151,1.00,98.00,西安阜隆商贸有限公司,桶
1019,70.00,6926650313151,1.00,86.00,西安阜隆商贸有限公司,桶
1020,64.00,6926650331483,1.00,78.00,西安阜隆商贸有限公司,桶
1022,31.00,6921555521236,9.00,333.00,西安阜隆商贸有限公司,袋
1025,24.00,6972808381992,4.00,119.60,西安市禾采商贸有限公司,瓶
1026,98.00,6972808388922,3.00,357.00,西安市禾采商贸有限公司,桶
1028,37.20,6972808381145,1.00,45.50,西安市禾采商贸有限公司,袋
1030,47.00,6939656100090,5.00,287.50,西安市禾采商贸有限公司,瓶
1031,47.00,6939656100663,2.00,115.00,西安市禾采商贸有限公司,瓶
1032,55.00,6972808380421,2.00,133.80,西安市禾采商贸有限公司,盒
1033,19.50,6972808382180,1.00,25.50,西安市禾采商贸有限公司,盒
1034,22.00,6972808382388,1.00,27.00,西安市禾采商贸有限公司,盒
1035,19.20,6973044387731,1.00,24.50,西安市禾采商贸有限公司,盒
