,importAmount,importPrice,postSaleAmount,postSalePrice,preSaleAmount,preSaleCost,preSalePrice,saleAmount,salePrice,serialNum
801,0,0.00,9,130.50,13,14.50,188.50,4,58.00,6920732113103
802,0,0.00,17,365.50,23,21.50,494.50,6,129.00,6973768111179
803,0,0.00,44,1012.00,45,23.00,1035.00,1,23.00,6901333110524
804,0,0.00,10,1184.00,15,118.40,1776.00,5,592.00,6924947828883
805,0,0.00,8,120.00,10,15.00,150.00,2,30.00,6920732113196
806,0,0.00,2,49.00,5,24.50,122.50,3,73.50,6974856040098
807,0,0.00,582,8148.00,584,14.00,8176.00,2,28.00,6973669041100
808,0,0.00,0,0.00,13,14.00,182.00,13,182.00,6970631040130
809,0,0.00,10,140.00,26,14.00,364.00,16,224.00,6970631040123
810,0,0.00,35,490.00,42,14.00,588.00,7,98.00,6970631040109
811,0,0.00,300,4200.00,303,14.00,4242.00,3,42.00,6973669043081
812,0,0.00,0,0.00,2,24.50,49.00,2,49.00,6974856040081
813,0,0.00,4,72.00,12,18.00,216.00,8,144.00,4897038890965
823,0,0.00,5,55.00,6,11.00,66.00,1,11.00,4897076062393
824,0,0.00,0,0.00,5,14.62,73.10,5,73.10,4897119860511
825,0,0.00,0,0.00,1,11.00,11.00,0,0.00,4897076062379
826,0,0.00,3,32.40,7,10.80,75.60,4,43.20,4897076061181
827,0,0.00,6,64.80,9,10.80,97.20,3,32.40,4897076061167
828,0,0.00,15,3450.00,19,230.00,4370.00,4,920.00,6974622050009
829,0,0.00,11,159.50,13,14.50,188.50,2,29.00,6971657870343
830,0,0.00,8,116.00,26,14.50,377.00,18,261.00,6971657870893
831,0,0.00,370,32190.00,370,87.00,32190.00,0,0.00,6974622051433
832,0,0.00,93,12090.00,99,130.00,12870.00,6,780.00,6974622051075
833,0,0.00,0,0.00,7,18.00,126.00,7,126.00,4897038890972
834,0,0.00,0,0.00,3,12.00,36.00,3,36.00,6975287200044
835,0,0.00,26,312.00,30,12.00,360.00,4,48.00,6975287200037
836,0,0.00,68,1802.00,69,26.50,1828.50,1,26.50,6905014186839
837,0,0.00,495,11385.00,495,23.00,11385.00,0,0.00,6933190801000
838,0,0.00,7,47.60,11,6.80,74.80,4,27.20,6972914150789
839,0,0.00,12,81.60,15,6.80,102.00,3,20.40,6972914150772
840,0,0.00,0,0.00,3,8.50,25.50,3,25.50,6975287200488
841,0,0.00,41,369.00,45,9.00,405.00,4,36.00,6975287200365
842,0,0.00,26,234.00,36,9.00,324.00,10,90.00,6975287200358
843,0,0.00,9,99.00,10,11.00,110.00,1,11.00,6975287200266
844,0,0.00,16,240.00,18,15.00,270.00,2,30.00,6920732115237
845,0,0.00,0,0.00,1,17.00,17.00,0,0.00,6904432813037
846,0,0.00,0,0.00,8,5.30,42.40,7,37.10,6922621132783
847,0,0.00,4,94.00,9,23.50,211.50,5,117.50,6920732131244
848,0,0.00,0,0.00,13,46.00,598.00,12,552.00,6971062128855
849,0,0.00,138,1380.00,138,10.00,1380.00,0,0.00,6971992140019
850,0,0.00,5,150.00,8,30.00,240.00,3,90.00,6971893820010
851,0,0.00,21,451.50,29,21.50,623.50,8,172.00,6973768117188
852,0,0.00,7,105.00,14,15.00,210.00,7,105.00,6920732115244
