,amount,categoryName,cost,currPrice,productName,serialNum
937,41.0,饮料类,8.0,9.9,农夫山泉炭仌低糖拿铁270ml,6921168594726
938,97.0,饮料类,4.6,5.8,果子熟了栀栀乌龙茶500ml,6973497202346
939,4.0,饮料类,8.0,9.9,农夫山泉炭仌拿铁270ml,6921168594733
940,18.0,饮料类,8.0,9.9,农夫山泉炭仌无糖黑咖270ml,6921168594740
941,32.0,饮料类,3.0,3.69,农夫柠檬苏打水410ml,6921168595006
942,95.0,饮料类,4.6,5.8,果子熟了茉莉龙井茶500ml,6973497202940
943,36.0,饮料类,2.3,2.8,农夫茶π蜜桃乌龙茶250ml,6921168595167
944,7.0,饮料类,4.6,5.8,喜茶柚柚铁观音450ml,6974348721023
953,20.0,饮料类,4.2,5.0,东方树叶普洱500ml,6921168596348
954,226.0,饮料类,6.8,8.5,农夫打奶茶红茶300ml,6921168597123
955,22.0,饮料类,4.6,6.0,果子熟了茶憨憨冰桃茶500ml,6973497200199
956,50.0,饮料类,4.6,5.8,果子熟了金桂乌龙茶500ml,6973497202360
957,265.0,饮料类,2.3,3.0,名仁苏打375ml,6938309713885
958,16.0,饮料类,3.5,4.2,银鹭莲子玉米粥280g,6926892565080
959,26.0,饮料类,4.6,6.0,果子熟了茶憨憨葡萄茶500ml,6973497200205
960,40.0,饮料类,6.5,7.9,喜茶伊比西柚绿研果汁茶450ml,6974348720019
961,27.0,饮料类,8.0,9.5,维他柠檬茶1升,4891028707899
962,10.0,饮料类,4.6,5.8,喜茶葡萄黑加仑450ml,6974348720972
963,9.0,饮料类,12.8,14.9,汇源苹果汁1L,6923555210462
964,7.0,饮料类,4.6,6.0,果子熟了茶憨憨凤梨茶500ml,6973497200212
965,-1.0,饮料类,6.6,7.2,农夫NFC橙汁300ml,6921168593804
966,15.0,饮料类,5.0,6.5,果子熟了柠檬茶香橙500ml,6973497200298
967,58.0,饮料类,5.0,6.5,果子熟了柠檬茶青柠500ml,6973497200304
968,59.0,饮料类,5.0,6.5,果子熟了柠檬茶草莓500ml,6973497200311
969,29.0,饮料类,12.8,14.9,汇源葡萄汁1L,6923555210479
970,33.0,饮料类,12.8,14.9,汇源桃汁1L,6923555212749
971,40.0,饮料类,6.5,7.9,喜茶地中海桃金凤果汁茶450ml,6974348720002
972,37.0,饮料类,6.5,7.9,喜茶杨梅绿妍果汁茶450ml,6974348720392
973,96.0,饮料类,1.3,1.7,农夫山泉550ml,6921168509256
974,120.0,饮料类,2.2,2.4,冰锋330ml,6903004568511
975,13.0,饮料类,4.0,4.8,东方树叶茉莉480ml,6921168558049
976,112.0,饮料类,4.8,5.8,谷物玉米汁330ml,6974878230101
977,1.0,饮料类,4.1,4.9,农夫水溶柠檬445ml,6921168500956
978,19.0,饮料类,7.0,9.9,乐可哈密瓜饮料290ml,8859546600098
979,14.0,饮料类,3.5,4.2,银鹭椰奶燕麦粥280g,6926892568081
980,18.0,饮料类,4.1,4.9,农夫水溶西柚445ml,6921168500970
981,21.0,饮料类,13.5,16.8,果子熟了炖梨汁1L,6973497200045
982,56.0,饮料类,4.0,4.8,东方树叶绿茶480ml,6921168558018
991,76.0,饮料类,4.0,4.8,东方树叶红茶480ml,6921168558025
992,21.0,饮料类,7.5,8.8,农夫山泉4L水,6921168559176
993,131.0,饮料类,1.2,1.6,农夫山泉380ml,6921168511280
994,102.0,饮料类,3.3,4.2,冰峰酸梅汤310ml,6903004568658
995,14.0,饮料类,3.5,4.2,银鹭紫薯紫米粥280g,6926892501033
996,51.0,饮料类,22.0,29.7,英贝健益生元西梅纤维果饮500ml,6975131550721
997,30.0,饮料类,4.8,5.9,可漾红豆薏仁水500ml,6972863230105
998,1.0,饮料类,3.5,4.2,银鹭黑米粥280g,6926892566087
999,15.0,饮料类,13.5,16.8,果子熟了红枣炖山楂1L,6973497200052
1002,20.0,副食类,7.5,9.9,雨润低脂鸡胸肉切片110g,6911569140158
1003,7.0,副食类,11.0,14.9,雨润鱼你共享15g*12,6911569011229
1004,2.0,副食类,16.5,21.5,雨润精制培根200g,6911569506848
1005,12.0,副食类,12.0,16.9,雨润火锅午餐肉340g,6911569126411
1006,10.0,副食类,12.0,16.9,雨润台式香肠300g,6911569126398
1007,3.0,副食类,3.8,5.0,雨润鸡蛋干150g,6924640202225
1008,1.0,副食类,10.7,13.2,雨润鸡肉香肠50g*10,6911569014145
1009,2.0,副食类,18.0,23.5,雨润熏烤火腿450g,6911569202573
1010,10.0,副食类,19.0,28.9,雨润无淀粉火腿380g,6911569114456
1011,16.0,副食类,19.0,26.9,雨润腊肠260g,6911569113497
1013,64.0,零食类,14.0,17.9,王小卤虎皮凤爪卤香105g,6972636670213
1014,8.0,零食类,9.5,13.8,雪海梅乡葡萄干165g,6920130971107
1015,7.0,零食类,16.0,21.0,今治深烘焙咖啡粉三合一120g,6959629805548
1016,-1.0,零食类,23.0,29.0,洽洽葵珍黑罐八分熟,6924187889316
1017,28.0,零食类,14.0,17.9,王小卤凤爪香辣105g,6972636670237
1018,24.0,零食类,14.0,17.9,王小卤凤爪椒麻105g,6972636670244
1019,43.0,零食类,16.0,21.0,今治轻烘焙咖啡粉三合一120g,6959629805524
1020,19.0,零食类,13.5,19.0,恰恰小而香奶油味瓜子180g,6924187822337
1029,21.0,零食类,14.0,18.0,贤惠娘子虎皮凤爪160g麻辣,4712883837876
1030,3.0,零食类,8.0,10.5,贤惠娘子葡萄梅子陈皮味60g,4712883834264
1031,1.0,零食类,8.0,10.5,贤惠娘子葡萄梅子原味60g,4712883834257
1032,18.0,零食类,10.0,13.8,不二家果味棒棒糖女孩125g,6937451831256
1033,44.0,零食类,7.0,8.5,好丽友薯愿番茄104g,6920907809909
1034,26.0,零食类,18.7,24.0,福多奶油蛋糕432g*12枚,9556023986476
1035,19.0,零食类,11.0,13.5,桃园小鱼脱油大花生280g,6926972995202
1036,18.0,零食类,11.0,13.5,桃园麻辣脱油大花生280g,6926972995219
1037,5.0,零食类,11.2,15.9,洽洽原香瓜子285g,6924187821989
1038,32.0,零食类,10.7,13.9,恰恰香瓜子260g,6924187821644
1039,28.0,零食类,9.5,13.8,雪海梅乡草莓干66g,6920130971879
1040,19.0,零食类,5.0,5.9,呀土豆薯条番茄味70g,6920907808537
1041,35.0,零食类,9.5,13.8,雪海梅乡黄桃干66g,6920130971886
1042,1.0,零食类,7.7,9.9,5弹酸劲草莓18粒,6923450662106
1043,47.0,零食类,3.7,4.5,好多鱼烧烤味34g,6920907808179
1044,70.0,零食类,3.7,4.5,好多鱼鸡翅味34g,6920907808278
1045,1.0,零食类,23.0,29.0,洽洽葵珍黑罐三分熟,6924187889309
1046,28.0,零食类,5.0,5.9,呀土豆薯条里脊牛排70g,6920907808575
1047,15.0,零食类,5.0,5.9,呀土豆薯条烤鸡70g,6920907808612
1048,77.0,零食类,7.0,8.5,好丽友薯愿原味104g,6920907809862
1049,35.0,零食类,7.0,8.5,好丽友薯愿红酒牛排味104g,6920907809886
1050,5.0,零食类,11.0,15.0,勒尔玛迷迭香面包棒120g,8004583711461
1051,4.0,零食类,39.0,50.0,ZEK蜂蜜百香果柚子茶1kg,8807920893475
1052,61.0,零食类,9.0,11.5,芝麻官胡豆280g,6920609900362
1053,22.0,零食类,12.9,17.0,螺霸王螺蛳粉麻辣,6970209860467
1054,6.0,零食类,39.0,49.0,亚罗星榴莲咖啡,9555176702353
1055,23.0,零食类,7.8,10.5,杰克威化花生100g,9556023788735
1056,20.0,零食类,13.5,18.0,萱萱烧烤牛肉95g,4897025889460
1057,24.0,零食类,12.9,17.0,螺霸王螺蛳粉原味330g,6970209860221
1058,27.0,零食类,14.0,18.5,台竹奇亚籽青葱苏打饼240g,4715219771615
1067,19.0,零食类,30.0,38.0,亚罗星摩卡,6948322700533
1068,20.0,零食类,30.0,38.0,亚罗星拿铁,6948322700519
1069,23.0,零食类,33.0,44.5,洽洽每日坚果182g,6924187858725
1070,3.0,零食类,12.3,15.2,恰芭什锦果酱240g,8854761800537
1071,54.0,零食类,10.0,12.8,可居吊炉花生(蒜茸味)308g,6927682700018
1072,2.0,零食类,4.6,6.2,洽洽每日坚果26g,6924187858084
1073,7.0,零食类,14.0,18.0,不二家咸脆饼干咸黄油味160g,6937451883248
1074,22.0,零食类,32.0,41.0,萱萱牛肉粒香辣200g,4897025882539
1075,10.0,零食类,22.0,32.0,柠檬嘉应子380g,4897025880689
1076,6.0,零食类,32.0,42.9,洽洽坚果酸奶水果燕麦片350g,6924187876576
1077,26.0,零食类,11.0,14.0,不二家牛奶味夹心小圆饼100g,6937451883088
1078,16.0,零食类,14.0,18.0,不二家咸脆饼干咸柠檬味160g,6937451883231
1079,8.0,零食类,10.0,13.0,卡仕伽黄油蛋卷102g榛果巧克力味,6971529861257
1080,15.0,零食类,22.0,30.0,古法柠檬梅380g,4897025883499
1081,6.0,零食类,18.7,24.0,福多提拉米苏蛋糕432g,9556023875985
1082,1.0,零食类,35.0,45.0,亚罗星冻干香脆榴莲50g,9555176702506
1083,14.0,零食类,28.0,36.0,洽洽坚果燕麦片家庭装350g,6924187875333
1084,34.0,零食类,14.0,18.5,台竹奇亚籽荞麦苏打饼240g,4715219771608
1085,23.0,零食类,16.0,21.0,今治深烘焙速溶咖啡粉36g,6959629805487
1086,38.0,零食类,13.5,18.0,萱萱麻辣牛肉95g,4897025889453
1087,8.0,零食类,75.0,91.0,亚罗星冻干美式黑咖啡,9555176704500
1088,21.0,零食类,14.0,18.0,贤惠娘子虎皮凤爪酱香160g,4712883837883
1089,47.0,零食类,7.5,9.2,亚罗星冻干橙酸奶块15g,9555176708478
1090,11.0,零食类,11.0,15.0,勒尔玛芝麻味面包棒120g,8004583711416
1091,10.0,零食类,11.0,15.0,勒尔玛披萨味面包棒120g,8004583711423
1092,33.0,零食类,80.0,97.0,瑞幸即溶固体混合咖啡,6974900680270
1093,38.0,零食类,5.8,7.5,今治轻烘焙速溶咖啡粉杯装22g,6959629805395
1094,23.0,零食类,5.8,7.5,今治中烘焙速溶咖啡粉杯装22g,6959629805401
1095,38.0,零食类,5.8,7.5,今治深烘焙速溶咖啡粉杯装22g,6959629805418
1096,30.0,零食类,16.0,21.0,今治轻烘焙速溶咖啡粉36g,6959629805463
1105,34.0,零食类,16.0,21.0,今治中烘焙速溶咖啡粉36g,6959629805470
1106,54.0,零食类,6.8,8.9,洽洽焦糖瓜子108g,6924187851160
1107,10.0,零食类,10.0,13.0,甘源青豌豆208g蒜香味,6940188801638
1108,13.0,零食类,16.5,21.5,好丽友提拉米苏,6920907801347
1109,12.0,零食类,9.5,12.0,甘源缤纷综合果仁208g,6940188801560
1110,11.0,零食类,9.5,12.0,甘源缤纷每日豆果208g,6940188801577
1111,2.0,零食类,10.0,13.0,甘源脱油花生208g椒盐味,6940188801591
1112,15.0,零食类,10.0,13.0,甘源多彩鱼皮花生208g,6940188801607
1113,75.0,零食类,32.0,39.0,瑞幸挂耳咖啡,6974900680560
1114,9.0,零食类,30.0,38.0,亚罗星原味白咖啡无糖,9555176702759
1115,5.0,零食类,26.0,33.5,亚罗星冻干香脆红毛丹50g,9555176702889
1116,1.0,零食类,33.0,42.0,亚罗星冻干香脆山竹50g,9555176702896
1117,15.0,零食类,26.0,33.5,亚罗星冻干香脆菠萝蜜50g,9555176702926
1118,40.0,零食类,36.0,44.0,瑞幸冷萃即溶咖啡,6974900680737
1119,3.0,零食类,11.0,13.5,桃园五香脱油大花生280g,6926972995226
1120,9.0,零食类,18.0,23.0,金语鳕鱼肠原味300g,9588552322296
1121,31.0,零食类,10.0,12.5,益达香橙40粒装,6923450656860
1122,6.0,零食类,21.0,29.0,巧美黑巧克力酱250g,5410291012760
1123,3.0,零食类,23.0,31.0,克特多真味纯可可黑巧克力100g,7622400013935
1124,12.0,零食类,27.0,34.0,ZEK蜂蜜柚子茶580g,8809420330740
1125,6.0,零食类,13.0,17.0,维趣多燕麦饼干225g,8032755323761
1126,10.0,零食类,11.0,15.0,维趣多全麦饼干225g,8032755323730
1127,7.0,零食类,11.0,15.0,维趣多糖花饼干225g,8032755323723
1128,3.0,零食类,18.0,23.0,金语鳕鱼肠芝士300g,9588552322302
1129,6.0,零食类,21.0,29.0,巧美榛仁巧克力酱250g,5410291012753
1130,11.0,零食类,8.3,10.2,果子町-苏打饼干香葱味360g,4713507019128
1131,2.0,零食类,8.3,10.2,果子町-苏打饼干黑芝麻味360g,4713507019135
1132,18.0,零食类,14.5,19.5,瑞特滋葡萄干榛子巧克力100g,4000417022004
1133,20.0,零食类,13.5,17.8,AJI榴莲流心酥220g,4894375022530
1134,16.0,零食类,13.5,17.8,Aji蛋黄流心酥220g,4894375022547
1143,1.0,零食类,42.0,46.0,德芙心语98g,6914973300828
1144,15.0,零食类,30.0,40.0,沃隆坚果B黄175g,6959479300439
1145,16.0,零食类,30.0,40.0,沃隆坚果175gA白,6959479300422
1146,16.0,零食类,10.0,13.0,AJI燕麦苏打饼干472.5g,4713507023538
1147,1.0,零食类,30.5,37.0,德芙士力架碗装460g,6914973206106
1148,20.0,零食类,18.0,23.0,牛浪汉麻辣160g,6923228400404
1149,3.0,零食类,7.8,10.5,杰克威化巧克力100g,9556023453480
1150,1.0,零食类,40.0,52.0,泽合香浓白咖啡600g,9556854006039
1151,2.0,零食类,22.0,29.0,克特多70可可黑巧克力100g,7622400006753
1152,74.0,零食类,6.3,7.5,黄飞鸿花生110g,6925843404249
1153,76.0,零食类,5.0,6.5,众望麻花咸味200g,6922895401226
1154,23.0,零食类,18.0,23.0,牛浪汉泡椒牛肉160g,6923228400817
1155,12.0,零食类,10.0,13.0,aji-酵母咸盐苏打饼简易装472.5g,4713507008337
1156,4.0,零食类,10.0,13.0,aji-五谷纤麦苏打饼简易装472.5g,4713507008344
1157,9.0,零食类,8.3,10.2,果子町-苏打饼干奶盐味360g,4713507011535
1158,25.0,零食类,14.9,18.0,牛浪汉牛肉粒80g,6923228400381
1159,27.0,零食类,13.5,16.9,德福祥八宝咸油茶400g,6931802400078
1160,9.0,零食类,13.5,16.9,德福祥伍仁油茶400g,6931802400047
1161,29.0,零食类,10.2,12.7,百吉猫锅巴孜然300g,6923668390181
1162,18.0,零食类,10.2,12.7,百吉猫锅巴麻300g,6923668390075
1163,9.0,零食类,6.4,7.9,百醇抹茶慕斯味,6901845040968
1164,18.0,零食类,11.0,14.0,酵母手撕面包原味338g,4894375010995
1165,8.0,零食类,11.0,14.0,AJI酵母手撕面包蛋奶味338g,4894375011008
1166,7.0,零食类,8.3,10.2,果子町-苏打饼干芝麻味360g,4713507011528
1167,5.0,零食类,40.0,52.0,泽合原味白咖啡600g,9556854006008
1168,4.0,零食类,9.5,12.0,EGO益果智力动物饼干100g,029173093145
1169,4.0,零食类,6.4,7.9,百醇牛奶味,6901845040692
1170,9.0,零食类,9.8,12.9,溜溜梅乌梅160g,6923976112161
1171,15.0,零食类,21.5,25.5,旺旺雪饼520g,6909995110326
1172,1.0,零食类,9.8,12.9,溜溜梅清梅160g,6923976110136
1181,13.0,零食类,12.0,15.5,纤与杏仁手工烧158g,6926419102330
1182,11.0,零食类,12.0,15.5,纤与椒盐手工烧158g,6926419102323
1183,12.0,零食类,21.5,25.5,旺旺仙贝520g,6909995101676
1184,7.0,零食类,9.5,12.0,EGO灌心饼干哈密瓜180g,029173094241
1185,26.0,零食类,26.5,34.0,恩济堂枇杷秋梨膏485g,6923607116629
1186,16.0,零食类,9.5,12.0,EGO灌心饼干牛奶180g,029173092971
1187,14.0,零食类,9.5,12.0,EGO灌心饼干草莓180g,029173092964
1188,15.0,零食类,9.5,12.0,EGO灌心饼干巧克力180g,029173092957
1189,10.0,零食类,13.0,17.5,可意奇全麦松脆饼蔓越莓味250g,8008620080251
1190,25.0,零食类,13.0,17.5,可意奇全麦松脆饼原味250g,8008620080244
1191,14.0,零食类,60.0,74.0,瑞士莲盒装巧克力牛奶味200g,7610400068505
1192,1.0,零食类,230.0,285.0,初元均衡蛋白营养粉450g,6903757061017
1193,113.0,零食类,8.3,9.8,费列罗3粒装巧克力,80050278
1194,1.0,零食类,6.4,7.9,百醇提拉米苏味48g,6901845040951
1195,14.0,零食类,26.0,35.0,克特多黑巧克力150g,5410081201848
1196,3.0,零食类,8.8,11.0,茱蒂丝起士三明治135g,9556121024025
1197,31.0,零食类,4.5,6.0,番薯青年水晶红薯仔150g,6954003201299
1198,26.0,零食类,13.0,16.9,脆香米牛奶120g,6914973200685
1199,14.0,零食类,30.4,39.9,海底捞脆爽牛肚火锅435g,6971284200063
1200,4.0,零食类,30.4,39.9,海底捞番茄牛腩火锅365g,6971284200049
1201,4.0,零食类,9.8,12.9,溜溜梅雪梅160g,6923976181266
1202,11.0,零食类,5.2,6.7,太阳锅巴五香130g,6901306180738
1203,4.0,零食类,5.2,6.7,太阳锅巴麻辣130g,6901306180714
1204,9.0,零食类,5.2,6.7,太阳锅巴孜然130g,6901306180707
1205,13.0,零食类,26.5,34.0,恩济堂纯秋梨膏485g,6923607116667
1206,3.0,零食类,39.0,50.0,茱蒂丝三明治花生酱饼干540g,9556121027156
1207,8.0,零食类,40.0,50.0,中原G7三合一速溶咖啡800g,8935024149669
1208,19.0,零食类,10.0,13.0,G7卡布奇诺摩卡咖啡108g,8935024141854
1209,12.0,零食类,10.0,13.0,G7卡布奇诺榛子咖啡108g,8935024141847
1210,39.0,零食类,10.0,13.0,中原G7三合一咖啡160g,8935024141342
1219,6.0,零食类,10.0,13.0,G7美式萃取黑咖啡30g,8935024140147
1220,4.0,零食类,39.0,50.0,茱蒂丝三明治乳酪饼干504g,9556121027163
1221,26.0,零食类,17.0,24.5,波力海苔原味24g,6918598028105
1222,1.0,零食类,6.4,7.9,百醇红酒巧克力味,6901845041248
1223,5.0,零食类,31.0,35.8,智力桂花莲子藕粉420g,6925785605797
1224,10.0,零食类,27.0,33.9,智力红枣莲子羹加钙600g,6925785603441
1225,27.0,零食类,31.0,36.5,德芙香浓黑巧碗装,6914973604230
1226,16.0,零食类,11.0,14.5,纳宝帝奶酪威化饼干200g,8993175537391
1227,19.0,零食类,31.0,36.5,德芙香白巧碗装,6914973604278
1228,9.0,零食类,21.0,26.0,智力奶香金典麦片480g,6925785605773
1229,12.0,零食类,31.0,39.8,智力无糖纯藕粉400g,6925785605780
1230,27.0,零食类,8.5,11.8,百草味板栗仁80g,6948939602572
1231,12.0,零食类,9.0,10.9,小猪佩奇草莓饼干160g,6924546000802
1232,3.0,零食类,54.0,65.9,智力高纤黑麦1008g,6925785605865
1233,10.0,零食类,75.0,106.0,圣贵兰特醇香浓咖啡豆500g,8002650000807
1234,2.0,零食类,9.0,10.9,小猪佩奇巧克力160g,6924546000826
1235,3.0,零食类,31.0,38.9,智力红豆薏米燕麦520g,6925785605902
1236,7.0,零食类,31.0,38.9,智力黑豆芝麻燕麦520g,6925785605926
1237,18.0,零食类,14.0,17.5,粤光深海鳕鱼片原味60g,6920153606215
1238,29.0,零食类,14.0,17.5,粤光深海鳕鱼片烧烤60g,6920153606222
1239,-1.0,零食类,8.0,10.5,御之味日式小圆饼咸蛋黄150g,4716076571707
1240,10.0,零食类,8.0,10.5,御之味海盐饼干香葱206g,4716076571769
1241,5.0,零食类,75.0,98.0,鱼子酱250g,4712764583571
1242,1.0,零食类,28.0,38.0,香椿酱260g,4712764583595
1243,6.0,零食类,8.0,10.5,御之味海盐饼干粗粮206g,4716076571738
1244,34.0,零食类,13.0,16.9,M豆-花生牛奶巧克力豆100g,6914973601567
1245,8.0,零食类,8.0,10.5,御之味日式黑糖饼干150g,4716076571714
1246,60.0,零食类,9.5,12.9,百草味白桃干100g,6948939602404
1247,6.0,零食类,8.5,11.0,御之味乳酸菌饼干300g,4716076571479
1248,8.0,零食类,27.0,33.8,智力无糖核桃粉600g,6925785601898
1257,6.0,零食类,8.5,11.0,御之味栗蓉饼干300g,4716076571462
1258,8.0,零食类,8.5,11.0,御之味起士饼干300g,4716076571455
1259,109.0,零食类,9.5,12.9,百草味黄桃干100g,6948939602381
1260,5.0,零食类,7.8,10.5,杰克威化牛奶100g,9556023564599
1261,8.0,零食类,8.0,10.5,御之味海盐饼干黄油206g,4716076571745
1262,21.0,零食类,8.5,11.0,安蒂卡咸味饼干圈100g,3185610001139
1263,3.0,零食类,75.0,95.0,恒康开口松子420g罐装,6920771613763
1264,14.0,零食类,68.0,85.0,恒康巴达木420g罐装,6920771613787
1265,1.0,零食类,58.0,78.0,恒康手剥山核桃280g,6920771613817
1266,31.0,零食类,9.8,12.9,百草味蔓越莓干100g,6948939608208
1267,4.0,零食类,98.0,135.0,圣贵兰意式浓缩咖啡豆500g,8002650000784
1268,24.0,零食类,8.5,11.0,安蒂卡咸味饼干条100g,3185610001115
1269,4.0,零食类,60.0,71.0,恒康碧根果320g罐装,6920771613848
1270,1.0,零食类,4.3,5.5,泰国含汽泰象325ml,8851994612012
1271,3.0,零食类,6.5,8.5,法丽滋香草柠檬曲奇115g,6947929617169
1272,1.0,零食类,22.0,27.0,有禾草莓芝士腰果仁140g,6973965620450
1273,8.0,零食类,11.4,15.0,多良见水泡饼400g,4897044644613
1274,3.0,零食类,13.5,16.6,三胖蛋五香瓜子160g袋装,6925723002411
1275,7.0,零食类,10.0,12.5,益达草莓40粒装,6923450656150
1276,4.0,零食类,10.0,12.5,益达薄荷口味40粒装,6923450656181
1278,7.0,乳制品类,41.0,48.0,银桥生榨核桃奶,6904007610481
1279,5.0,乳制品类,36.0,40.0,银桥利乐枕核桃花生奶,6904007602578
1280,14.0,乳制品类,6.5,7.9,银桥轻实可可135g,6904007608570
1281,18.0,乳制品类,56.5,75.0,德亚有机脱脂高钙奶200ml*10,4260290265206
1282,9.0,乳制品类,56.5,75.0,德亚有机全脂高钙奶200ml*10,4260290265190
1283,2.0,乳制品类,15.2,18.9,银桥0糖16连杯酸奶,6904007610542
1284,7.0,乳制品类,35.0,39.5,银桥利乐枕纯牛奶,6904007602035
1285,6.0,乳制品类,5.0,6.2,甘蒂牧场草莓牛奶200ml,5711953044380
1286,3.0,乳制品类,33.0,38.0,银桥康美包纯奶,6904007606569
1295,15.0,乳制品类,7.0,8.2,银桥益生菌酸奶436g,6904007605050
1296,17.0,乳制品类,38.0,44.7,银桥原点牧场纯奶,6904007606606
1297,5.0,乳制品类,36.0,40.0,银桥利乐枕红枣牛奶,6904007605920
1298,5.0,乳制品类,15.0,18.0,银桥4连杯原味酸奶,6904007607856
1299,3.0,乳制品类,15.0,18.0,银桥4连杯蔓越莓酸奶,6904007607863
1300,9.0,乳制品类,15.0,18.0,银桥4连杯百香果酸奶,6904007607870
1301,19.0,乳制品类,8.9,11.1,银桥牧场纯牛奶180g,6904007607900
1302,16.0,乳制品类,10.0,12.5,银桥裸酸奶160g,6904007607917
1303,23.0,乳制品类,10.0,12.5,银桥炭烧酸奶160g,6904007607924
1304,6.0,乳制品类,78.0,104.0,美力源全脂羊奶粉400g1,6955801118659
1305,17.0,乳制品类,55.0,68.0,德亚有机低脂高钙奶200ml*10,4260290264636
1306,21.0,乳制品类,11.5,15.0,兰特全脂牛奶1L,3428271210060
1307,14.0,乳制品类,12.0,15.0,德亚全脂牛奶1L,4260290260010
1308,31.0,乳制品类,12.0,15.0,德亚低脂牛奶1L,4260290260027
1309,59.0,乳制品类,12.0,15.0,德亚脱脂牛奶1L,4260290260034
1310,13.0,乳制品类,48.0,59.0,德亚全脂牛奶200ml*12,4260290260041
1311,16.0,乳制品类,48.0,59.0,德亚低脂牛奶200ml*12,4260290262267
1312,26.0,乳制品类,6.5,7.9,银桥轻实风味酸牛奶135g,6904007608563
1313,7.0,乳制品类,55.0,69.0,德亚酸奶200ml*10,4260290262274
1314,14.0,乳制品类,48.0,59.0,德亚脱脂牛奶200ml*10,4260290263042
1315,33.0,乳制品类,13.0,15.8,安佳全脂牛奶1L,9415262003972
1316,26.0,乳制品类,12.0,15.0,甘蒂牧场部分脱脂牛奶1L,4100290007089
1317,26.0,乳制品类,12.0,15.0,甘蒂牧场全脂牛奶1L,4100290007096
1318,47.0,乳制品类,10.5,13.0,德运脱脂牛奶1l,9300639400013
1319,20.0,乳制品类,12.0,15.0,甘蒂牧场脱脂牛奶1L,4100290007072
1321,27.0,饮料类,3.5,4.3,统一阿萨姆奶茶500ml,6925303730574
1322,17.0,饮料类,2.4,3.0,舒碱茉莉花苏打水,6970783730132
1323,13.0,饮料类,2.4,3.0,舒碱苏打水,6970783730019
1324,104.0,饮料类,6.5,8.5,法国矿泉水原味330ml,3179730010041
1333,2.0,饮料类,64.0,78.0,加多宝凉茶,4891599331288
1334,24.0,饮料类,6.5,8.5,法国矿泉水青柠330ml,3179730010560
1335,146.0,饮料类,3.7,4.5,露露杏仁露,6901808188881
1336,44.0,饮料类,6.5,8.5,法国矿泉水柠檬330ml,3179730010591
1337,77.0,饮料类,5.2,6.6,依云天然矿泉水500ml1,3068320055008
1338,3.0,饮料类,90.5,106.0,露露高蛋白杏仁露提装,6901808012483
1339,1.0,饮料类,3.2,4.0,王老吉凉茶310ml,6956367338680
1342,2.0,冻货类,34.0,40.0,美尔滋350g羔羊肉盒装1,6958196800499
1343,16.0,冻货类,15.0,18.9,鲜美来巴沙鱼248g,6950327000884
1344,12.0,冻货类,19.5,23.9,鲜美来火锅鱿鱼须200g,6950327001058
1345,1.0,冻货类,9.0,11.8,思念葱香手抓饼450g,6921665714436
1346,18.0,冻货类,50.0,59.0,好邦单冻翅中1000g,6947689112454
1347,22.0,冻货类,103.0,128.0,盐田大虾1100克,6957890900336
1348,10.0,冻货类,18.0,21.5,安井撒尿牛丸240g,6971738655333
1349,1.0,冻货类,75.0,95.0,松泉板冻虾仁650g,6971881050054
1350,1.0,冻货类,27.0,33.9,湾仔码头虾皇小云吞400g,4891913750351
1351,20.0,冻货类,90.0,118.0,精选生虾1300g,6971881050238
1352,6.0,冻货类,17.0,19.8,安井蟹肉240g,6971738655449
1353,1.0,冻货类,13.0,15.8,安井蟹味宝240g,6971738655395
1354,7.0,冻货类,13.0,15.8,安井鱼豆腐240g,6971738655371
1355,15.0,冻货类,18.0,23.0,好邦鸡脯肉1000g,6947689112102
1356,9.0,冻货类,63.0,78.0,好邦烤翅中1.5kg,6976354450058
1357,9.0,冻货类,17.0,21.0,好邦盐酥鸡米花800g1,6976354450034
1358,11.0,冻货类,17.0,21.0,整切眼肉牛排150g,6945482421773
1359,11.0,冻货类,150.0,185.0,屿品堂海参,6973820980132
1360,5.0,冻货类,10.0,12.8,思念大黄米黑芝麻汤圆454g,6921665732577
1361,7.0,冻货类,75.0,98.0,黑虎虾10头/包,6957890900335
1362,7.0,冻货类,48.0,59.8,众厨乐臭鲑鱼350g,6971081780034
1371,10.0,冻货类,20.5,25.8,鲜美来火锅八爪鱼200g,6950327001041
1372,7.0,冻货类,36.0,49.0,潮香村黑椒沙律牛排399g,6947773601949
1373,1.0,冻货类,9.0,11.8,思念原味手抓饼450g,6921665714429
1376,31.0,零食,5.4,6.9,石磨小镇贡菜香辣味85g,6956405213610
1377,13.0,零食,15.9,18.7,立顿绿茶50g1,6975624411003
1378,15.0,零食,15.9,18.7,立顿精选红茶50g1,6975624410990
1379,3.0,零食,5.4,6.7,石磨小镇香干香辣75g,6956405213962
1380,27.0,零食,5.4,6.7,石磨小镇外婆花生香辣128g,6956405213627
1381,6.0,零食,3.7,4.7,朴白天然苏打水350ml,6947798800112
1382,53.0,零食,5.4,6.7,石磨小镇黄瓜香辣85g,6956405213597
1383,23.0,零食,5.4,6.7,石磨小镇小土豆香辣128g,6956405212927
1384,18.0,零食,10.2,12.7,良品铺子葡萄干沙琪玛500g,6941297400217
1385,109.0,零食,5.3,6.9,天然苏打水580ml,6974197980008
1386,9.0,零食,15.9,18.7,立顿茉莉花茶50g1,6975624411010
