,amount,categoryName,currCost,productName,salePrice,serialNum,unit
1953,1.00,零食,10.50,久久丫甜辣豆干186g,13.20,6952675337735,袋
1954,11.00,零食,14.63,金语龟苓膏果冻560g,19.00,9588552338389,盒
1955,1.00,零食,14.63,金语烧仙草果冻560g,19.00,9588552338396,盒
1956,8.00,零食,20.00,金语什锦蛋卷243g,25.00,9588552338983,盒
1959,17.00,零食,16.00,黄瓜籽份原味无糖220g,19.90,6975035340046,袋
1960,13.00,零食,16.00,黄瓜籽粉加钙无糖220g,19.90,6975035340053,袋
1962,36.00,零食,14.00,久久丫奥尔良小鸡腿108g,18.00,6952675340735,袋
1963,56.00,零食,12.80,久久丫鸡翅尖118g,16.50,6952675340810,袋
1964,49.00,零食,28.00,虎标冻干柠檬70g,36.50,4897031352385,盒
1965,41.00,零食,29.00,虎标皇菊40g,36.50,4897031352422,盒
1966,11.00,零食,28.00,虎标玫瑰花100g,36.50,4897031352446,盒
1968,76.00,零食,29.00,虎标胎菊70g,36.50,4897031352477,盒
1970,16.00,零食,22.00,虎标红豆薏米芡实茶,28.00,4897031353597,盒
1971,31.00,零食,22.00,虎标冬瓜荷叶茶,28.00,4897031353603,盒
1972,18.00,零食,22.00,虎标胖大海菊花茶,28.00,4897031353610,盒
1974,37.00,零食,15.00,爱时乐夹心棒巧克力150g,19.90,8996001356326,盒
1975,3.00,零食,15.00,爱时乐夹心棒草莓150g,19.90,8996001356500,盒
1977,2.00,零食,13.60,逸生昌小麻花椒盐418g,17.00,4710484398970,袋
1978,7.00,零食,13.60,逸生昌小麻花芝麻418g,17.00,4710484398994,袋
1979,35.00,零食,56.00,中敖手撕牛肉200g,69.90,6948042400027,袋
1980,91.00,零食,67.00,中敖风干牛肉250g,84.00,6948042400034,袋
1989,1.00,零食,3.50,卫龙魔芋香辣50g,4.50,6935284415650,袋
1993,16.00,零食,9.00,宏亚泰式原味椰浆蛋卷140g,12.00,4897045427772,袋
1994,6.00,零食,9.00,宏亚泰式榴莲椰浆蛋卷140g,12.00,4897045427802,袋
1995,5.00,零食,11.00,马马妈布丁草莓味320g,14.50,4897045430383,盒
1996,5.00,零食,11.00,马马妈布丁香草味320g,14.50,4897045430390,盒
1998,26.00,零食,110.00,牛奶榛子巧克力威化600g,138.00,4014400470055,袋
2004,32.00,零食,39.50,力诚鳕鱼肠原味350g,49.00,6941174497026,袋
2005,29.00,零食,39.50,力诚鳕鱼肠芝士350g,49.00,6941174497033,袋
2006,19.00,零食,8.80,力诚蟹柳原味92g,10.80,6941174497149,袋
2007,9.00,零食,8.80,力诚蟹柳辣味92g,10.80,6941174497156,袋
2008,23.00,零食,12.00,力诚三文鱼肠原味150g,15.50,6941174499617,袋
2013,4.00,零食,14.50,克恩滋原味木薯片150g,17.80,653314503493,袋
2015,38.00,零食,10.00,马马妈酸辣海带结200g,13.50,6957258513933,袋
2016,67.00,零食,10.00,马马妈香辣海带结200g,13.50,6957258513940,袋
2017,28.00,零食,9.00,马马妈香辣莲藕118g,12.00,6957258516156,袋
2018,2.00,零食,11.00,马马妈泡椒魔芋爽140g,14.50,6957258516224,袋
2019,20.00,零食,11.00,马马妈香辣魔芋爽140g,14.50,6957258516231,袋
2020,4.00,零食,11.00,马马妈海藻沙拉120g,14.50,6957258516460,袋
2022,13.00,零食,10.00,马马妈香辣柠檬鱼70g,13.50,6957258517108,袋
2023,7.00,零食,10.00,马马妈香辣秋刀鱼70g,13.50,6957258517115,袋
2027,13.00,零食,10.00,成央记老椰汁336ml,12.50,6972698570100,盒
2028,6.00,零食,8.00,成央记石榴汁380ml,9.90,6972698570216,盒
2029,1.00,零食,24.00,伊品奶酥片原味228g,29.80,6956432610079,袋
2030,3.00,零食,24.00,伊品奶酥片牛初乳228g,29.80,6956432610086,袋
2033,1.00,零食,9.50,特浓鲜奶薄饼300g,12.00,9555118659523,袋
2034,15.00,零食,9.50,特鲜蔬菜薄饼300g,12.00,9555118659530,袋
2035,74.00,零食,7.00,栗栗家板栗仁50g,8.90,6975475660254,袋
2036,16.00,零食,12.00,阿尔发全麦饼干360g,15.50,6913405660530,袋
2037,37.00,零食,15.00,老爷爷铁板鱿鱼香辣88g,19.50,6975048660810,袋
2038,37.00,零食,15.00,老爷爷铁板鱿鱼烧烤88g,19.50,6975048660827,袋
2041,3.00,零食,18.00,阿尔发杂粮饼干590g,22.80,6913405662817,袋
2042,1.00,零食,19.00,阿尔法原味蛋奶面包368g,24.50,6913405663494,袋
2043,1.00,零食,19.00,阿尔法无糖粗粮蛋奶面包368g,24.50,6913405663500,袋
2044,17.00,零食,20.00,阿尔法木糖醇桃酥黎麦420g,25.80,6913405663517,袋
2045,7.00,零食,20.00,阿尔法木糖醇桃酥黑芝麻420g,25.00,6913405663524,袋
2046,2.00,零食,16.00,阿尔法木糖醇杂粮脆饼玉米200g,19.90,6913405663562,袋
2047,7.00,零食,16.00,阿尔法木糖醇杂粮脆饼苦荞200g,19.90,6913405663579,袋
2048,20.00,零食,23.00,阿尔发零卡糖250g,29.90,6913405663777,袋
2049,-1.00,零食,27.00,阿尔发粗粮曲奇958g,33.80,6913405670317,袋
2056,7.00,零食,25.00,可比可苏门答腊火山咖啡20条装,33.00,6953042701524,盒
2057,26.00,零食,25.00,可比可巴厘岛火山咖啡20条装,33.00,6953042701531,袋
2058,25.00,零食,25.00,可比可巴厘岛佛洛雷斯咖啡20条装,33.00,6953042701548,盒
2066,4.00,零食,12.00,阿尔发苏打饼干458g,15.60,6913405760681,袋
2069,12.00,零食,22.00,百年传奇无骨鸭掌爆辣100g,28.20,6939730775640,袋
2071,8.00,零食,22.00,百年传奇无骨凤爪滕椒100g,28.20,6939730799882,袋
2072,17.00,零食,22.00,百年传奇无骨凤爪鲜辣100g,28.20,6939730799967,袋
2085,1.00,零食,17.00,维维豆奶加钙500g,22.00,6904432813037,袋
2088,15.00,零食,118.40,西缜优选牛肉干300g,148.00,6924947828883,袋
2089,10.00,零食,69.00,西缜迷你牛肉干180g,86.50,6924947838899,袋
2091,5.00,零食,14.62,逸生昌锅巴肉松蟹黄208g,18.50,4897119860511,袋
2092,13.00,零食,14.50,膳源泽倒蒸甘薯条180g,18.50,6971657870343,袋
2094,26.00,零食,14.50,膳源泽纯西梅80g,18.50,6971657870893,袋
2095,12.00,零食,18.00,赛味馆福果日本豆+鱼皮花生280g,23.80,4897038890965,盒
2096,7.00,零食,18.00,赛味馆福果海苔+酱香花生280g,23.80,4897038890972,盒
2098,17.00,零食,14.00,赛味馆海苔卷肉松100g,17.80,4897038892310,袋
2099,1.00,零食,14.00,赛味馆海苔卷咸蛋黄100g,17.80,4897038892327,袋
2100,10.00,零食,12.00,赛味馆海苔天妇罗墨西哥辣味45g,15.00,4897038892365,袋
2101,4.00,零食,12.00,赛味馆海苔天妇罗咸蛋黄45g,15.00,4897038892372,袋
2105,29.00,零食,15.50,赛味馆果冻白桃280g,19.50,4897038894598,袋
2106,3.00,零食,15.50,赛味馆果冻葡萄味280g,19.50,4897038894604,袋
2108,-1.00,零食,15.50,赛味馆芝士奶棒酸奶45g,19.50,4897038894888,袋
2112,11.00,零食,22.00,蹦乐乐坚果酥原味66g,27.90,4897038895465,袋
2113,24.00,零食,22.00,蹦乐乐坚果酥海苔66g,27.90,4897038895472,袋
2114,6.00,零食,8.00,蹦乐乐葡萄梅子陈皮味35g,9.90,4897038895724,袋
2115,18.00,零食,8.00,蹦乐乐葡萄梅子原味35g,9.90,4897038895731,袋
2116,32.00,零食,19.50,蹦乐乐腰果白桃43g,24.50,4897038895762,袋
2117,26.00,零食,19.50,蹦乐乐腰果咸蛋黄43g,24.50,4897038895779,袋
2118,26.00,零食,26.00,蹦乐乐夏威夷果仁芥末60g,32.80,4897038895908,袋
2119,10.00,零食,26.00,蹦乐乐夏威夷果仁咸蛋黄60g,32.80,4897038895915,袋
2120,4.00,零食,7.00,脆升升薯片蜂蜜黄油60g,9.00,6937439913981,袋
2121,7.00,零食,9.86,脆升升益生菌薯条100g,12.80,6937439914476,袋
2122,1.00,零食,7.00,脆升升杯装番茄薯条50g,9.00,6937439914575,盒
2123,9.00,零食,10.00,脆升升原味薯条100g,12.80,6937439914988,袋
2124,13.00,零食,10.00,脆升升番茄薯条100g,12.80,6937439915084,袋
2126,23.00,零食,10.00,脆升升黑胡椒薯条100g,12.80,6937439915121,袋
2127,6.00,零食,10.00,脆升升烧烤味薯条100g,12.80,6937439915145,袋
2129,15.00,零食,9.86,脆升升海盐柠檬薯条100g,12.80,6937439915299,袋
2130,5.00,零食,9.86,脆升升川椒薯条100g,12.80,6937439916555,袋
2131,2.00,零食,7.00,脆升升杯装原味薯条50g,9.00,6937439920019,盒
2133,62.00,零食,41.00,牛奶榛子巧克力威化250g,49.90,4014400924268,袋
2134,37.00,零食,24.00,南方黑芝麻糊AD钙480g,30.00,6901333980196,袋
2137,55.00,副食,26.50,西麦红枣高钙麦片700g,33.50,6905014000401,桶
2139,83.00,副食,26.50,西麦核桃高钙燕麦片700g,33.50,6905014000548,袋
2142,32.00,副食,14.50,西麦燕麦片700g,18.50,6905014000876,袋
2143,45.00,副食,13.50,笋尖牛肉饭275g,16.50,6958770001816,盒
2146,14.00,副食,11.00,莫小仙自热火锅毛血旺340g,13.90,6958770001878,盒
2149,24.00,副食,17.00,自热火锅麻辣蔬菜250g,21.60,6958770001922,盒
2150,77.00,副食,26.00,自热火锅麻辣嫩牛390g,31.80,6958770001939,盒
2151,66.00,副食,26.00,自热火锅番茄牛腩350g,31.80,6958770001946,盒
2152,143.00,副食,11.00,莫小仙自热火锅麻辣烫260g,13.90,6958770002028,盒
2155,11.00,副食,25.00,西麦燕麦片1.5kg,28.00,6905014081288,袋
2156,45.00,副食,23.00,南方黑芝麻糊600g,26.80,6901333110524,袋
2157,69.00,副食,26.50,西麦无糖燕麦片700g,33.50,6905014186839,袋
2158,9.00,副食,23.00,南方无糖黑芝麻糊480g.,26.80,6901333212112,袋
2160,25.00,副食,8.00,一乐拉面牛肉,10.80,4897095270021,袋
2161,13.00,副食,8.00,一乐拉面海鲜,10.80,4897095270052,袋
2162,1.00,副食,8.00,一乐拉面香辣牛肉,10.80,4897095270496,袋
2163,14.00,副食,35.00,西澳坚果燕麦脆450g,43.20,6905014301263,袋
2164,16.00,副食,35.00,西澳水果燕麦脆450g,43.20,6905014301270,盒
2165,18.00,副食,35.00,西澳莓果燕麦脆450g,43.20,6905014301287,袋
2166,22.00,副食,16.00,永和减糖豆浆350g,20.50,6931500340706,袋
2167,9.00,副食,16.00,永和甜豆浆350g,20.50,6931500340904,袋
2168,1.00,副食,16.00,永和无糖豆浆350g,20.50,6931500341000,袋
2169,1.00,副食,16.00,自然派虾片80g,19.80,6945309351917,袋
2174,-6.00,副食,44.00,阿尔发坚果麦片720g,55.00,6913405662831,袋
2175,21.00,副食,44.00,阿尔发果蔬麦片720g,55.00,6913405662855,袋
2176,61.00,副食,16.00,桂柳螺狮粉400g,19.80,6970228680121,袋
2178,13.00,副食,15.50,雅子咖喱牛肉微辣250g,19.00,6904555694278,袋
2179,67.00,副食,15.50,雅子咖喱牛肉中辣250g,19.00,6904555694285,袋
2180,81.00,副食,15.00,雅子咖喱鸡肉微辣250g,19.00,6904555694292,盒
2181,31.00,副食,15.00,雅子咖喱鸡肉中辣250g,19.00,6904555694308,盒
2182,5.00,副食,12.80,雅子番茄意面肉酱200g,16.00,6904555694315,袋
2183,34.00,副食,12.80,雅子牛肉意面酱200g,16.00,6904555694322,袋
2184,48.00,副食,10.00,雅子罗宋汤200g,12.00,6904555694339,袋
2185,30.00,副食,10.00,雅子玉米浓汤200g,12.00,6904555694346,袋
2186,8.00,副食,16.50,维维维他型豆奶粉460g,21.00,6904432800440,袋
2190,261.00,冻货,14.00,大用狮子头400g,17.50,6924750000995,袋
2200,584.00,冻货,14.00,大用金甲鸡柳400g,17.50,6973669041100,袋
2201,303.00,冻货,14.00,大用鸡米花400g,18.50,6973669043081,袋
2202,19.00,冻货,230.00,红爪大对虾450g,258.00,6974622050009,袋
2203,99.00,冻货,130.00,南海大对虾400g,148.00,6974622051075,袋
2205,370.00,冻货,87.00,黄金鲍500g,99.00,6974622051433,盒
2211,8.00,冻货,12.50,耗黄叉烧包300g,16.80,6973382093530,袋
2212,29.00,冻货,61.00,舟山去嘴去尾带鱼1kg,69.90,6970805096345,袋
2213,2.00,冻货,50.00,海之榕鲍鱼1,61.00,6971194100019,袋
2214,374.00,冻货,17.00,渔之萃蟹柳棒,21.80,6930287100107,袋
2216,93.00,冻货,32.00,味尔佳黄花鱼,39.00,6948431109968,袋
2217,13.00,冻货,14.50,海欣芝士宝120g,18.00,6920732113103,袋
2218,16.00,冻货,15.00,海欣蟹膏宝120g,18.00,6920732113165,袋
2219,10.00,冻货,15.00,海欣龙虾球120g,18.00,6920732113196,袋
2220,18.00,冻货,15.00,海欣撒尿牛肉丸120g,18.00,6920732115237,袋
2221,14.00,冻货,15.00,海欣蟹味棒130g,18.00,6920732115244,袋
2222,9.00,冻货,23.50,海欣优选火锅包385g,29.00,6920732131244,袋
2225,675.00,冻货,58.00,特大青虾仁500g,67.00,0101020211011,袋
2226,920.00,冻货,41.50,舟山带鱼1kg,48.00,0101020211012,袋
2227,766.00,冻货,26.00,特级大青虾500g,30.00,0101020211013,袋
2228,508.00,冻货,38.00,精选墨鱼仔500g,43.00,0101020211015,袋
2229,393.00,冻货,39.00,北极甜虾500g,44.90,0101020211016,袋
2230,521.00,冻货,51.00,特级鲳鱼500g,58.50,0101020211017,袋
2231,188.00,冻货,17.00,蜀海麻辣牛肉150g,22.00,6972605230059,袋
2232,183.00,冻货,18.50,蜀海筷子牛肉150g,25.00,6972605230073,袋
2233,18.00,冻货,13.00,蜀海麻辣鸡胗150g,17.50,6972605230189,袋
2234,120.00,冻货,17.00,蜀海嫩滑滑牛150g,22.00,6972605230370,袋
2235,20.00,冻货,32.00,皇上皇佳福腊肠300g,39.00,6972251252245,袋
2236,19.00,冻货,78.00,皇上皇五花腊肉500g,95.50,6972251252436,袋
2238,6.00,冻货,30.00,皇上皇湘味腊肉200g,36.90,6972251252733,袋
2239,1.00,冻货,35.00,皇上皇中华老字号400g,43.00,6972251252856,袋
2242,2.00,冻货,130.00,蓝雪三文鱼扒850g,148.00,6970525356118,袋
2243,5.00,冻货,135.00,蓝雪青虾仁1kg,158.00,6970525356309,袋
2245,12.00,冻货,120.00,蓝雪阿根廷红虾生凤尾500g,138.00,6970525359362,袋
2246,10.00,冻货,77.00,蓝雪阿根廷红虾500g,88.00,6970525359683,盒
2247,1.00,冻货,43.00,蓝雪巴沙鱼柳680g,49.80,6970525359997,袋
2248,155.00,冻货,42.80,深海日记三文鱼扒200g,49.90,6959540361321,袋
2249,127.00,冻货,52.00,深海日记大西洋三文鱼200g,59.90,6959540361406,袋
2251,239.00,冻货,26.00,深海日记国产翡翠白虾300g,29.90,6959540362274,袋
2252,7.00,冻货,18.50,深海日记速冻生蚝肉200g,21.90,6959540364063,袋
2254,1.00,冻货,103.00,深海日记南极银鳕鱼块150g,118.00,6959540368115,袋
2255,218.00,冻货,130.00,国产青虾1.4kg,160.00,6934624370680,盒
2257,2.00,冻货,17.00,深海日记鱿鱼花200g,19.90,6959540371030,袋
2258,119.00,冻货,16.80,深海日记脆口须200g,19.90,6959540371092,袋
2264,21.00,冻货,41.50,三去珍珠石斑鱼451g,49.90,6974259420367,袋
2265,1.00,冻货,60.00,正洋冻小龙虾尾450g,69.90,6970212432866,袋
2269,52.00,冻货,99.00,绿环真空大虾仁700g,129.00,6975471520019,袋
2276,135.00,冻货,35.00,恒都牛肉馅500g,45.60,6954808603281,袋
2279,254.00,冻货,27.00,潮香村西冷牛排130g,33.90,6947773606388,盒
2280,227.00,冻货,27.00,潮香村整切眼肉牛排130g,33.90,6947773606395,盒
2282,101.00,冻货,47.00,恒都谷饲牛腱子500g,58.80,6954808607234,袋
2288,392.00,冻货,33.00,恒都板腱牛肉片200g,42.60,6954808610302,袋
2289,330.00,冻货,33.00,恒都上脑牛肉片200g,42.60,6954808610319,袋
2290,60.00,冻货,24.00,恒都菲力牛排2片装,29.80,6954808611095,袋
2292,60.00,冻货,24.00,恒都秘制牛排2片装,29.80,6954808611118,袋
2293,60.00,冻货,17.50,恒都儿童牛排2片装,21.50,6954808611156,袋
2294,241.00,冻货,33.00,恒都涮烤牛肉片280g,42.60,6954808612139,袋
2295,61.00,冻货,33.00,恒都涮烤羊肉片280g,42.60,6954808612146,袋
2296,155.00,冻货,38.00,恒都原切牛腩块500g,47.50,6954808612351,袋
2300,65.00,冻货,17.50,恒都黑椒牛排2片装,21.50,6954808613334,袋
2302,12.00,冻货,30.50,叁宝秦川黄牛牛排肉筋大串10串,39.50,6975086650019,袋
2303,10.00,冻货,37.50,叁宝秦川黄牛鲜肉串25串,48.50,6975086650026,袋
2304,8.00,冻货,38.50,叁宝呼伦贝尔鲜羊肉串（小）15串,49.50,6975086650033,袋
2305,18.00,冻货,38.50,叁宝呼伦贝尔鲜羊肉串（大）10串,49.50,6975086650040,袋
2306,11.00,冻货,48.00,叁宝精品羊排肉串10串,62.00,6975086650057,袋
2307,18.00,冻货,37.00,叁宝秘制鸡脆骨10串,48.00,6975086650064,袋
2308,34.00,冻货,20.00,叁宝秘制鸡翅中香辣3串,26.50,6975086650071,袋
2309,14.00,冻货,21.50,叁宝秘制小郡肝15串,28.50,6975086650095,袋
2310,10.00,冻货,30.00,叁宝烤鱿鱼50串,39.50,6975086650293,袋
2311,8.00,冻货,12.00,叁宝玉米粒（小串）30串,15.80,6975086650309,袋
2312,19.00,冻货,7.00,叁宝烤鱼豆腐5串,9.50,6975086650316,袋
2313,13.00,冻货,13.50,叁宝面筋小串40串,18.20,6975086650323,袋
2314,7.00,冻货,32.00,尊乐牌烤肠260g袋,39.90,6970079710336,袋
2316,3.00,冻货,32.00,尊乐波兰肠260g袋,39.90,6970079710534,袋
2317,4.00,冻货,32.00,焦香蜜汁肠260g袋,39.90,6970079710763,袋
2318,728.00,冻货,44.00,柳伍麻辣小龙虾700g,53.00,6975235721362,盒
2320,495.00,冻货,23.00,伊明烤翅500g,28.50,6933190801000,袋
2324,8.00,冻货,30.00,白蕉海鲈鱼500g,37.00,6971893820010,袋
2326,3.00,冻货,99.00,真空大虾仁700g,129.00,6939904900380,袋
2327,440.00,冻货,33.00,草原宜品牛肉片380g,39.00,6943890900385,袋
2328,327.00,冻货,33.00,草原宜品羊肉片380g,39.00,6943890900392,袋
2329,39.00,冻货,54.00,万顺老母鸡1.45kg,69.50,6943890900408,袋
2330,8.00,冻货,42.00,万顺土鸡900g,54.00,6943890900415,袋
2331,8.00,冻货,38.00,万顺童子鸡700g,48.60,6943890900422,袋
2332,1.00,冻货,31.50,草小鸡鸡腿1kg,39.00,6943890900477,袋
2333,378.00,冻货,54.00,草小鸡鸡翅中700g,66.50,6943890900613,袋
2334,77.00,冻货,28.00,草小鸡鸡翅根700g,35.80,6943890900620,袋
2335,130.00,冻货,26.50,草小鸡鸡胸肉700g,34.60,6943890900637,袋
2337,25.00,冻货,120.00,珍品堂即食海参180g,147.50,6944318900734,盒
2338,27.00,冻货,35.00,苏榄眉鱼1,43.50,6974036910050,袋
2341,17.00,冻货,31.00,九生堂臻选黒毛肚150g,37.90,6970010922910,盒
2344,-2.00,冻货,25.50,九生堂油条虾滑脆8个,29.50,6970010924945,盒
2384,29.00,大米,106.00,中粮泰国茉莉香米5kg,129.00,8853969008035,袋
2385,15.00,大米,54.00,有机黑芝麻668g,78.20,6970866090177,盒
2388,11.00,大米,100.00,奇亚籽,128.80,6970866090580,盒
2389,10.00,大米,125.00,有机三色黎麦,158.80,6970866090597,盒
2391,14.00,大米,85.00,有机大米长粒香5kg,96.00,6937191310844,袋
2392,2.00,大米,37.00,福临门麦香粉5kg,45.00,6944910355765,袋
2393,23.00,大米,68.00,中粮柬埔寨香米5kg,82.00,6944910358360,袋
2394,18.00,大米,64.00,老哥俩米5kg,75.80,6947475900913,袋
2395,32.00,大米,68.00,老哥五常稻花香米5kg,81.00,6947475902405,袋
2396,4.00,大米,114.00,老哥俩有机稻花香米5kg,144.00,6947475903242,袋
2477,54.00,乳制品,62.00,纯澳纯浓燕麦奶礼盒250ml*12,78.00,6942022012149,提
2478,106.00,乳制品,38.00,纯澳早餐燕麦奶礼盒250ml*10,49.00,6942022012316,提
2495,44.00,乳制品,55.00,A2酪蛋白纯奶梦幻盖250ml*10,68.00,6970037311148,提
2496,20.00,乳制品,63.00,认养一头牛PET常温酸奶230g*10,78.00,6970037311247,提
2497,16.00,乳制品,63.00,认养一头牛PET白桃燕麦酸奶230g*10,78.00,6970037311421,提
2499,57.00,乳制品,40.00,认养一头牛3.6g纯牛奶250ml*12,49.90,6970037312640,提
2500,10.00,乳制品,39.00,认养一头牛纯牛奶200ml*12,49.00,6970037313272,提
2505,61.00,乳制品,11.50,百吉福芝士片100g,13.90,6922477400227,盒
2506,22.00,乳制品,12.50,百吉福成长草莓100g,15.80,6922477400333,盒
2507,25.00,乳制品,12.50,百吉福成长蓝莓100g,15.80,6922477400524,盒
2510,50.00,乳制品,19.00,百吉福芝士片低脂166g,23.90,6922477400685,盒
2512,18.00,乳制品,12.50,百吉福成长原味100g,15.80,6922477400777,盒
2518,29.00,乳制品,8.40,百吉福一杯芝士原味70g,10.80,6922477410523,盒
2519,22.00,乳制品,8.40,百吉福一杯芝士草莓70g,10.80,6922477410530,盒
2520,14.00,乳制品,8.40,百吉福一杯芝士白桃70g,10.80,6922477410547,盒
2521,3.00,乳制品,16.50,百吉福特浓奶酪原味100g,21.80,6922477411063,袋
2523,-1.00,乳制品,16.50,百吉福奶酪五果三蔬100g,21.80,6922477411117,袋
2524,4.00,乳制品,15.50,百吉福果心奶酪橙子100g,19.80,6922477411384,袋
2526,10.00,乳制品,14.00,百吉福棒棒原味100g,17.50,6922477411544,袋
2528,12.00,乳制品,14.00,百吉福棒棒酸奶果粒100g,17.50,6922477411568,袋
2529,12.00,乳制品,14.00,百吉福棒棒缤纷莓子味100g,17.50,6922477411575,袋
2530,2.00,乳制品,14.00,百吉福棒棒香草冰淇淋100g,17.50,6922477411599,袋
2538,5.00,乳制品,14.50,新希望鲜奶牛乳700ml,18.80,6941704425017,盒
2540,8.00,乳制品,55.00,伊利安慕希原味,65.00,6907992512761,提
2541,8.00,乳制品,53.00,金典高钙低脂奶,65.00,6907992513157,提
2542,45.00,乳制品,57.00,伊利安慕希黄桃燕麦,68.00,6907992513829,提
2543,32.00,乳制品,66.00,伊利安慕希PET原味,78.00,6907992514178,提
2545,2.00,乳制品,66.00,伊利安慕希芒果百香果,78.00,6907992514604,提
2548,15.00,乳制品,72.00,安慕希高端橙+凤梨,88.00,6907992515533,提
2549,14.00,乳制品,65.00,金典有机脱脂奶提装,78.00,6907992516691,盘
2552,10.00,乳制品,72.00,金典蛋白有机纯牛奶,88.00,6907992518077,提
2553,3.00,乳制品,70.00,伊利安慕希丹东草莓230ml*10,88.00,6907992518930,提
2554,3.00,乳制品,54.00,伊利安慕希菠萝酸奶205g*12,66.00,6907992518992,提
2559,-1.00,乳制品,13.00,君乐宝简醇酸奶0糖袋150g,15.50,6922577730378,袋
2566,3.00,乳制品,10.50,卡士鲜酪乳100g*3,13.50,6924810802248,盒
2567,8.00,乳制品,9.80,新希望草莓桑椹酸奶370g,12.80,6928494805250,盒
2568,10.00,乳制品,9.80,新希望黄桃芒果酸奶370g,12.80,6928494805267,盒
2575,7.00,乳制品,11.50,新希望低脂蓝莓树莓酸奶370g,14.80,6928494806448,盒
2576,9.00,乳制品,11.50,新希望低脂牛油果青柠酸奶370g,14.80,6928494806455,盒
2577,18.00,乳制品,10.70,卡士餐后一小时250g,13.80,6924810810007,盒
2578,1.00,乳制品,31.00,卡士双歧杆菌发酵乳750g,41.00,6924810810014,盒
2579,3.00,乳制品,19.00,卡士双倍蛋白发酵乳原味,24.00,6924810812216,盒
2580,2.00,乳制品,19.00,卡士双倍蛋白发酵乳奇亚籽,24.00,6924810812223,盒
2581,23.00,乳制品,6.50,达芬奇纯酸奶0蔗糖135g,8.50,6971550820001,盒
2582,8.00,乳制品,25.00,达芬奇家庭装原味1kg,32.80,6971550820087,盒
2583,8.00,乳制品,25.00,达芬奇家庭装西柚1kg,32.80,6971550820094,盒
2586,8.00,乳制品,8.00,达芬奇原味净酸奶100g*2,10.80,6971550820148,盒
2587,7.00,乳制品,9.00,达芬奇西柚净酸奶100g*2,11.80,6971550820155,盒
2594,11.00,乳制品,11.60,达芬奇优型草莓320g,14.80,6971550820643,盒
2595,11.00,乳制品,11.60,达芬奇优型黄桃320g,14.80,6971550820650,盒
2597,5.00,乳制品,7.50,达芬奇荔枝布丁酸奶180g,9.90,6971550820810,盒
2599,5.00,乳制品,11.50,卡士0添加110g*3,14.90,6924810821027,盒
2600,4.00,乳制品,28.70,卡士断糖无蔗糖酸奶,36.80,6924810822222,盒
2601,2.00,乳制品,26.70,卡士风味发酵乳1kg,33.80,6924810822376,盒
2602,3.00,乳制品,27.00,卡士无蔗糖益生菌酸奶969g,35.80,6924810822406,瓶
2603,20.00,乳制品,7.00,卡士第二餐原味发酵乳85g,8.80,6924810824608,盒
2608,182.00,乳制品,70.00,新疆有机奶,88.00,6935739919337,提
2614,46.00,副食,10.00,陈克明银丝挂面1kg,12.80,6922507800638,袋
2616,11.00,副食,10.00,陈克明细圆面1kg,12.80,6922507804087,袋
2620,33.00,副食,11.00,陈克明荞麦挂面1kg.,13.80,6922507805022,袋
2624,18.00,副食,8.00,陈克明鸡蛋龙须面800g,10.50,6922507821688,袋
2625,34.00,副食,8.00,陈克明鸡蛋风味面800g,10.50,6922507821695,袋
2626,29.00,副食,8.00,陈克明鸡蛋爽滑面800g,10.50,6922507821701,袋
2628,27.00,副食,6.00,陈克明蔬菜小面280g,7.50,6922507823903,袋
2629,30.00,副食,6.00,陈克明杂粮小面280g,7.50,6922507823910,袋
2646,24.00,食用油,63.00,品利初榨橄榄油750ml,83.90,8411342000115,瓶
2647,20.00,食用油,103.00,品利初榨橄榄油礼盒,135.00,8411342000177,瓶
2648,25.00,食用油,99.00,福临门小榨菜籽油5L,119.00,6941499119399,桶
2649,33.00,食用油,99.00,福临门葵花油5L,119.00,6941499122627,桶
3036,63.00,副食,13.00,米脂县黑小米490g,13.90,6971654248015,袋
3049,437.00,副食,17.00,米脂县手工土豆粉条350g,18.00,6971654248091,盒
3201,32.00,乳制品酸奶,3.80,华山牧优酪乳原味180g,4.50,6970339116120,盒
3202,67.00,乳制品酸奶,3.80,华山牧优酪乳混合180g,4.50,6970339116137,盒
3203,28.00,乳制品酸奶,2.80,华山牧优酪乳燕麦180g,4.50,6970339116144,盒
3204,29.00,乳制品酸奶,56.00,华山牧1W纯奶提装,65.00,6970339116151,提
3208,35.00,乳制品酸奶,3.00,华山老酸奶120g,4.00,6970339116373,盒
3212,5.00,乳制品酸奶,5.80,华山鲜牛奶250ml,6.90,6970339116588,盒
3219,51.00,乳制品酸奶,3.50,华山牧青稞酸奶180g,4.50,6970339117097,瓶
3224,92.00,乳制品酸奶,3.00,华山无糖酸奶160g,4.00,6970339117233,瓶
3226,11.00,乳制品酸奶,11.00,华山发酵乳黄桃90g,14.50,6970339117554,盒
3227,6.00,乳制品酸奶,5.80,华山牧原味酸奶250ml,7.50,6970339117639,瓶
3228,8.00,乳制品酸奶,5.80,华山牧海盐西柚250ml,7.50,6970339117646,瓶
3229,2.00,乳制品酸奶,5.80,华山牧清香白桃酸奶250g,7.50,6970339117653,瓶
3232,84.00,乳制品酸奶,3.70,华山牧优酪乳黄桃180g,4.40,6970339117844,盒
3240,18.00,乳制品酸奶,10.00,简爱滑滑树莓100g*3,12.50,6970618570001,盒
